order_id,customer_id,order_date,sales_channel,payment_method,order_status
ORD003824,CUST00329,2026-07-28,Mobile App,Net Banking,Completed
ORD003825,CUST00479,2025-03-25,Website,Credit Card,Completed
ORD003826,CUST00427,2026-01-30,Mobile App,UPI,Completed
ORD003827,CUST01146,2024-12-05,Website,Net Banking,Completed
ORD003828,CUST00465,2024-06-16,Website,Credit Card,Completed
ORD003829,CUST00764,2026-01-24,Website,Credit Card,Completed
ORD003830,CUST00507,2025-07-04,Mobile App,Wallet,Completed
ORD003831,CUST00425,2025-04-22,Website,Wallet,Completed
ORD003832,CUST00522,2025-12-27,Website,Net Banking,Completed
ORD003833,CUST01173,2025-10-09,Website,Credit Card,Completed
ORD003834,CUST00998,2025-10-04,Website,COD,Cancelled
ORD003835,CUST00870,2024-04-27,Website,UPI,Completed
ORD003836,CUST00340,2024-06-14,Website,Debit Card,Completed
ORD003837,CUST00148,2025-07-19,Mobile App,COD,Cancelled
ORD003838,CUST00467,2024-04-11,Mobile App,Credit Card,Completed
ORD003839,CUST00792,2025-05-06,Mobile App,UPI,Completed
ORD003840,CUST01152,2026-04-16,Website,Credit Card,Completed
ORD003841,CUST00264,2024-01-27,Mobile App,Net Banking,Completed
ORD003842,CUST00592,2025-02-18,Mobile App,COD,Returned
ORD003843,CUST00059,2026-02-28,Mobile App,Credit Card,Completed
ORD003844,CUST00061,2024-12-22,Mobile App,Debit Card,Completed
ORD003845,CUST00384,2026-04-18,Website,COD,Completed
ORD003846,CUST00942,2025-04-08,Website,Net Banking,Returned
ORD003847,CUST00892,2025-02-27,Marketplace,UPI,Returned
ORD003848,CUST00808,2026-02-03,Marketplace,UPI,Completed
ORD003849,CUST00066,2026-08-01,Website,Wallet,Completed
ORD003850,CUST00451,2025-11-27,Website,Debit Card,Completed
ORD003851,CUST00428,2026-07-10,Mobile App,COD,Completed
ORD003852,CUST00863,2026-07-01,Website,Debit Card,Completed
ORD003853,CUST00927,2025-04-30,Mobile App,Credit Card,Completed
ORD003854,CUST00827,2024-10-09,Website,Credit Card,Completed
ORD003855,CUST00503,2024-08-04,Mobile App,Credit Card,Completed
ORD003856,CUST00810,2026-05-21,Marketplace,Credit Card,Completed
ORD003857,CUST00772,2026-06-08,Mobile App,UPI,Completed
ORD003858,CUST00263,2025-05-16,Website,UPI,Completed
ORD003859,CUST00731,2026-02-07,Mobile App,Debit Card,Cancelled
ORD003860,CUST00686,2025-10-10,Website,Net Banking,Completed
ORD003861,CUST00899,2025-05-12,Website,COD,Completed
ORD003862,CUST00093,2024-11-01,Website,COD,Returned
ORD003863,CUST01122,2026-07-30,Website,COD,Completed
ORD003864,CUST00704,2024-12-08,Website,Net Banking,Completed
ORD003865,CUST00556,2026-08-17,Mobile App,COD,Completed
ORD003866,CUST00818,2025-07-16,Website,UPI,Cancelled
ORD003867,CUST01173,2024-08-22,Website,Credit Card,Completed
ORD003868,CUST00136,2024-08-27,Website,Credit Card,Completed
ORD003869,CUST00172,2026-01-26,Website,Credit Card,Completed
ORD003870,CUST00305,2024-07-21,Website,UPI,Completed
ORD003871,CUST00938,2025-08-25,Mobile App,Credit Card,Completed
ORD003872,CUST00131,2024-08-06,Website,Net Banking,Completed
ORD003873,CUST00660,2025-08-20,Website,Credit Card,Completed
ORD003874,CUST00195,2025-03-11,Website,UPI,Completed
ORD003875,CUST01029,2025-01-17,Website,UPI,Completed
ORD003876,CUST00499,2025-05-06,Website,UPI,Completed
ORD003877,CUST00133,2024-04-04,Website,Credit Card,Completed
ORD003878,CUST00213,2024-06-23,Marketplace,UPI,Completed
ORD003879,CUST01124,2024-03-20,Website,UPI,Completed
ORD003880,CUST01075,2025-10-08,Website,Credit Card,Completed
ORD003881,CUST00109,2025-04-10,Website,Debit Card,Completed
ORD003882,CUST00877,2024-05-26,Mobile App,Debit Card,Completed
ORD003883,CUST00148,2026-04-08,Website,UPI,Completed
ORD003884,CUST00026,2024-07-19,Website,UPI,Completed
ORD003885,CUST01029,2024-07-08,Website,Credit Card,Completed
ORD003886,CUST00687,2026-08-22,Marketplace,UPI,Completed
ORD003887,CUST00283,2026-04-30,Website,Net Banking,Completed
ORD003888,CUST00315,2026-03-18,Website,Credit Card,Completed
ORD003889,CUST00155,2024-11-18,Website,Net Banking,Completed
ORD003890,CUST00196,2024-01-20,Marketplace,Credit Card,Cancelled
ORD003891,CUST01064,2024-07-29,Website,UPI,Completed
ORD003892,CUST00065,2024-02-08,Marketplace,UPI,Returned
ORD003893,CUST00378,2024-05-13,Mobile App,UPI,Completed
ORD003894,CUST00057,2025-11-01,Website,Debit Card,Completed
ORD003895,CUST00155,2024-02-17,Website,UPI,Completed
ORD003896,CUST00458,2024-08-02,Mobile App,UPI,Completed
ORD003897,CUST00372,2025-01-07,Website,COD,Completed
ORD003898,CUST00325,2024-08-07,Website,Debit Card,Completed
ORD003899,CUST00844,2026-05-30,Mobile App,Credit Card,Completed
ORD003900,CUST01026,2024-07-09,Website,Net Banking,Completed
ORD003901,CUST00877,2025-03-29,Mobile App,UPI,Completed
ORD003902,CUST00880,2025-03-16,Website,UPI,Completed
ORD003903,CUST01195,2026-04-09,Marketplace,UPI,Completed
ORD003904,CUST00970,2025-10-13,Mobile App,COD,Completed
ORD003905,CUST01174,2025-11-08,Mobile App,Debit Card,Completed
ORD003906,CUST00476,2025-04-28,Website,Wallet,Completed
ORD003907,CUST00364,2025-12-05,Marketplace,COD,Completed
ORD003908,CUST00681,2026-04-13,Mobile App,UPI,Completed
ORD003909,CUST00799,2026-07-07,Marketplace,Credit Card,Completed
ORD003910,CUST01047,2025-10-16,Website,COD,Completed
ORD003911,CUST00546,2024-04-17,Website,COD,Completed
ORD003912,CUST01192,2025-02-18,Mobile App,UPI,Cancelled
ORD003913,CUST00555,2026-03-07,Marketplace,Credit Card,Completed
ORD003914,CUST00478,2025-11-13,Website,Debit Card,Completed
ORD003915,CUST00836,2025-12-17,Website,Debit Card,Completed
ORD003916,CUST00695,2025-07-18,Mobile App,UPI,Completed
ORD003917,CUST00796,2026-07-21,Website,Debit Card,Completed
ORD003918,CUST00973,2024-12-12,Website,Debit Card,Cancelled
ORD003919,CUST00857,2025-12-15,Marketplace,Net Banking,Completed
ORD003920,CUST00664,2024-08-17,Website,COD,Completed
ORD003921,CUST00673,2025-07-15,Website,Credit Card,Completed
ORD003922,CUST00846,2024-01-27,Mobile App,Credit Card,Completed
ORD003923,CUST01159,2024-10-30,Website,Debit Card,Completed
ORD003924,CUST01119,2026-02-09,Mobile App,UPI,Completed
ORD003925,CUST00460,2026-05-31,Mobile App,Credit Card,Completed
ORD003926,CUST01056,2026-07-07,Mobile App,Net Banking,Completed
ORD003927,CUST00048,2024-09-07,Website,UPI,Completed
ORD003928,CUST00966,2024-03-01,Mobile App,Net Banking,Completed
ORD003929,CUST00196,2026-08-23,Website,Debit Card,Completed
ORD003930,CUST00040,2025-07-21,Mobile App,UPI,Completed
ORD003931,CUST00426,2025-08-10,Website,COD,Returned
ORD003932,CUST00403,2025-02-11,Mobile App,Credit Card,Completed
ORD003933,CUST00377,2025-02-10,Website,UPI,Completed
ORD003934,CUST00337,2025-08-15,Website,Net Banking,Completed
ORD003935,CUST00421,2025-02-19,Marketplace,UPI,Completed
ORD003936,CUST01199,2024-05-22,Mobile App,Debit Card,Cancelled
ORD003937,CUST00441,2024-01-12,Website,Debit Card,Completed
ORD003938,CUST00164,2025-11-11,Marketplace,UPI,Completed
ORD003939,CUST00785,2025-12-20,Mobile App,Debit Card,Completed
ORD003940,CUST00925,2025-02-23,Marketplace,UPI,Completed
ORD003941,CUST00460,2025-07-17,Website,UPI,Completed
ORD003942,CUST00798,2024-04-17,Website,Credit Card,Completed
ORD003943,CUST00233,2024-01-29,Website,Net Banking,Completed
ORD003944,CUST01199,2024-10-05,Website,Net Banking,Completed
ORD003945,CUST00558,2024-08-25,Marketplace,UPI,Cancelled
ORD003946,CUST00988,2025-03-05,Mobile App,UPI,Completed
ORD003947,CUST00206,2025-06-30,Website,Wallet,Completed
ORD003948,CUST00544,2025-12-08,Website,UPI,Completed
ORD003949,CUST01011,2025-03-20,Mobile App,UPI,Returned
ORD003950,CUST01115,2026-07-19,Website,Credit Card,Returned
ORD003951,CUST00171,2025-08-15,Mobile App,UPI,Completed
ORD003952,CUST00331,2026-07-09,Mobile App,UPI,Completed
ORD003953,CUST00855,2026-04-30,Mobile App,COD,Completed
ORD003954,CUST00068,2025-07-11,Mobile App,UPI,Completed
ORD003955,CUST00505,2024-02-10,Website,UPI,Completed
ORD003956,CUST00529,2024-07-24,Website,Net Banking,Completed
ORD003957,CUST00535,2025-07-20,Mobile App,COD,Completed
ORD003958,CUST00153,2024-07-21,Website,Net Banking,Completed
ORD003959,CUST00197,2025-11-18,Website,COD,Completed
ORD003960,CUST01114,2024-07-29,Website,UPI,Completed
ORD003961,CUST00177,2024-04-11,Mobile App,UPI,Cancelled
ORD003962,CUST00201,2026-03-12,Mobile App,Credit Card,Completed
ORD003963,CUST00278,2024-01-17,Website,Credit Card,Cancelled
ORD003964,CUST01067,2024-06-14,Mobile App,Debit Card,Completed
ORD003965,CUST00272,2024-05-02,Mobile App,Credit Card,Completed
ORD003966,CUST00280,2024-11-20,Marketplace,COD,Completed
ORD003967,CUST00437,2026-08-09,Marketplace,Credit Card,Completed
ORD003968,CUST00780,2025-05-17,Website,Credit Card,Completed
ORD003969,CUST01135,2024-09-01,Mobile App,UPI,Cancelled
ORD003970,CUST00618,2025-05-26,Mobile App,UPI,Returned
ORD003971,CUST01183,2024-05-05,Marketplace,UPI,Completed
ORD003972,CUST00714,2024-05-01,Website,UPI,Completed
ORD003973,CUST00688,2024-03-25,Website,UPI,Completed
ORD003974,CUST00380,2025-03-19,Website,Credit Card,Completed
ORD003975,CUST00691,2024-12-18,Website,Credit Card,Completed
ORD003976,CUST00639,2025-05-23,Mobile App,UPI,Completed
ORD003977,CUST00997,2024-10-16,Mobile App,UPI,Completed
ORD003978,CUST01112,2025-08-20,Mobile App,Debit Card,Completed
ORD003979,CUST00736,2026-07-25,Website,Debit Card,Completed
ORD003980,CUST00453,2026-08-30,Marketplace,UPI,Completed
ORD003981,CUST00698,2025-10-05,Website,Credit Card,Completed
ORD003982,CUST00427,2025-02-15,Website,Net Banking,Completed
ORD003983,CUST00378,2024-05-29,Website,Net Banking,Completed
ORD003984,CUST00828,2025-02-03,Website,Debit Card,Completed
ORD003985,CUST00531,2024-01-27,Website,UPI,Completed
ORD003986,CUST00170,2024-02-13,Website,COD,Cancelled
ORD003987,CUST00456,2024-04-23,Website,Wallet,Completed
ORD003988,CUST00369,2025-03-07,Website,Wallet,Completed
ORD003989,CUST00211,2026-03-07,Mobile App,UPI,Completed
ORD003990,CUST00844,2026-04-12,Website,Debit Card,Completed
ORD003991,CUST00206,2026-04-03,Website,Debit Card,Completed
ORD003992,CUST00346,2025-02-21,Website,Net Banking,Completed
ORD003993,CUST00331,2026-06-10,Website,UPI,Completed
ORD003994,CUST01139,2024-06-28,Website,UPI,Completed
ORD003995,CUST00319,2024-11-30,Mobile App,Credit Card,Completed
ORD003996,CUST00609,2025-09-01,Website,UPI,Completed
ORD003997,CUST01136,2026-02-08,Website,Debit Card,Completed
ORD003998,CUST00209,2025-01-16,Mobile App,COD,Completed
ORD003999,CUST00644,2024-01-31,Website,COD,Returned
ORD004000,CUST00299,2026-08-07,Website,Debit Card,Completed
ORD004001,CUST00016,2026-08-03,Mobile App,Credit Card,Completed
ORD004002,CUST00737,2025-12-18,Marketplace,Debit Card,Completed
ORD004003,CUST00952,2026-02-16,Mobile App,UPI,Cancelled
ORD004004,CUST00150,2024-01-18,Website,Credit Card,Completed
ORD004005,CUST00675,2026-07-20,Website,UPI,Completed
ORD004006,CUST00259,2026-02-16,Mobile App,Credit Card,Cancelled
ORD004007,CUST00538,2026-08-10,Website,Debit Card,Completed
ORD004008,CUST00264,2024-10-21,Mobile App,UPI,Completed
ORD004009,CUST01138,2025-11-21,Marketplace,UPI,Completed
ORD004010,CUST00706,2026-02-13,Website,COD,Completed
ORD004011,CUST00466,2024-01-26,Website,Debit Card,Completed
ORD004012,CUST00200,2024-05-29,Website,Debit Card,Completed
ORD004013,CUST00911,2026-01-05,Website,COD,Completed
ORD004014,CUST00825,2026-01-07,Mobile App,UPI,Completed
ORD004015,CUST00662,2025-07-19,Marketplace,COD,Completed
ORD004016,CUST01172,2025-08-29,Website,Net Banking,Completed
ORD004017,CUST00383,2024-10-11,Mobile App,Net Banking,Completed
ORD004018,CUST00881,2025-09-09,Mobile App,UPI,Completed
ORD004019,CUST00314,2026-07-04,Website,Wallet,Completed
ORD004020,CUST00137,2025-01-21,Mobile App,Credit Card,Completed
ORD004021,CUST00479,2024-09-03,Website,UPI,Completed
ORD004022,CUST00170,2024-02-14,Website,UPI,Completed
ORD004023,CUST00457,2026-08-06,Website,Debit Card,Completed
ORD004024,CUST01131,2026-07-09,Website,Credit Card,Completed
ORD004025,CUST00575,2025-06-08,Website,Net Banking,Completed
ORD004026,CUST00815,2024-06-13,Website,Credit Card,Completed
ORD004027,CUST00370,2025-05-25,Website,COD,Completed
ORD004028,CUST00378,2024-10-15,Website,UPI,Completed
ORD004029,CUST00618,2024-08-05,Website,Net Banking,Completed
ORD004030,CUST00259,2025-04-10,Website,Net Banking,Completed
ORD004031,CUST00816,2026-08-22,Mobile App,Credit Card,Completed
ORD004032,CUST00578,2025-04-14,Mobile App,Debit Card,Completed
ORD004033,CUST01022,2024-06-27,Mobile App,Credit Card,Completed
ORD004034,CUST00756,2024-06-17,Website,UPI,Completed
ORD004035,CUST00296,2024-08-14,Mobile App,Credit Card,Completed
ORD004036,CUST00372,2025-01-02,Marketplace,Wallet,Completed
ORD004037,CUST00286,2025-07-04,Mobile App,UPI,Completed
ORD004038,CUST00287,2026-07-22,Mobile App,Credit Card,Cancelled
ORD004039,CUST00186,2025-12-07,Website,UPI,Completed
ORD004040,CUST00285,2024-06-09,Mobile App,UPI,Completed
ORD004041,CUST01110,2025-04-20,Marketplace,UPI,Completed
ORD004042,CUST00494,2025-12-01,Mobile App,COD,Completed
ORD004043,CUST00973,2024-08-02,Mobile App,Wallet,Completed
ORD004044,CUST00727,2024-05-09,Mobile App,COD,Completed
ORD004045,CUST00322,2024-08-24,Website,Credit Card,Completed
ORD004046,CUST00734,2026-04-21,Website,UPI,Completed
ORD004047,CUST01199,2025-11-18,Website,Debit Card,Completed
ORD004048,CUST00766,2024-08-04,Mobile App,Credit Card,Completed
ORD004049,CUST00127,2025-09-10,Website,Debit Card,Completed
ORD004050,CUST00700,2025-08-18,Website,Credit Card,Completed
ORD004051,CUST00772,2024-12-14,Mobile App,Debit Card,Completed
ORD004052,CUST01053,2024-03-06,Mobile App,Credit Card,Completed
ORD004053,CUST00921,2024-01-03,Mobile App,Debit Card,Cancelled
ORD004054,CUST00001,2024-08-20,Website,Net Banking,Completed
ORD004055,CUST00280,2024-08-10,Mobile App,UPI,Completed
ORD004056,CUST00960,2025-10-04,Website,Wallet,Completed
ORD004057,CUST00679,2024-10-18,Website,Credit Card,Completed
ORD004058,CUST00910,2024-09-07,Website,Net Banking,Completed
ORD004059,CUST00723,2026-08-25,Website,Debit Card,Cancelled
ORD004060,CUST00165,2026-07-31,Mobile App,COD,Completed
ORD004061,CUST00877,2025-03-06,Website,Credit Card,Completed
ORD004062,CUST00857,2025-10-25,Website,UPI,Completed
ORD004063,CUST00178,2025-07-21,Mobile App,Debit Card,Completed
ORD004064,CUST00834,2024-02-26,Mobile App,Wallet,Completed
ORD004065,CUST00271,2024-06-08,Website,Debit Card,Completed
ORD004066,CUST01121,2025-10-03,Mobile App,Credit Card,Completed
ORD004067,CUST00979,2026-04-25,Mobile App,UPI,Completed
ORD004068,CUST00407,2024-06-03,Mobile App,UPI,Completed
ORD004069,CUST00147,2024-06-08,Mobile App,Credit Card,Completed
ORD004070,CUST00583,2026-01-07,Mobile App,Credit Card,Completed
ORD004071,CUST00172,2025-05-24,Website,Wallet,Completed
ORD004072,CUST00045,2024-07-16,Website,COD,Completed
ORD004073,CUST00690,2026-04-30,Mobile App,UPI,Completed
ORD004074,CUST00305,2025-08-01,Mobile App,Net Banking,Completed
ORD004075,CUST00532,2024-05-26,Website,Debit Card,Completed
ORD004076,CUST00779,2026-05-21,Website,UPI,Returned
ORD004077,CUST01097,2026-02-12,Mobile App,UPI,Completed
ORD004078,CUST01018,2024-07-25,Website,Debit Card,Cancelled
ORD004079,CUST00431,2024-12-15,Marketplace,UPI,Completed
ORD004080,CUST00563,2026-03-08,Mobile App,UPI,Completed
ORD004081,CUST00336,2024-12-27,Mobile App,Credit Card,Completed
ORD004082,CUST00452,2025-03-31,Mobile App,Credit Card,Completed
ORD004083,CUST00375,2025-05-14,Marketplace,Credit Card,Completed
ORD004084,CUST00510,2026-04-07,Website,Wallet,Completed
ORD004085,CUST00791,2024-11-17,Mobile App,COD,Completed
ORD004086,CUST01048,2025-03-27,Website,Credit Card,Completed
ORD004087,CUST01184,2026-04-13,Website,Credit Card,Completed
ORD004088,CUST00834,2024-11-10,Mobile App,Credit Card,Returned
ORD004089,CUST00266,2025-08-15,Marketplace,Credit Card,Completed
ORD004090,CUST00684,2026-08-09,Mobile App,UPI,Completed
ORD004091,CUST00864,2026-06-06,Mobile App,Net Banking,Cancelled
ORD004092,CUST01009,2025-12-29,Website,COD,Completed
ORD004093,CUST00045,2025-12-20,Mobile App,Debit Card,Completed
ORD004094,CUST00552,2025-12-02,Mobile App,UPI,Completed
ORD004095,CUST00896,2024-11-04,Mobile App,Debit Card,Cancelled
ORD004096,CUST00302,2024-07-09,Mobile App,Credit Card,Completed
ORD004097,CUST00013,2025-07-17,Website,Credit Card,Completed
ORD004098,CUST00950,2025-08-03,Mobile App,UPI,Completed
ORD004099,CUST00597,2025-06-16,Mobile App,UPI,Completed
ORD004100,CUST01085,2024-08-23,Website,Credit Card,Completed
ORD004101,CUST00295,2026-05-11,Mobile App,UPI,Completed
ORD004102,CUST00320,2026-06-20,Mobile App,COD,Completed
ORD004103,CUST00649,2024-10-03,Website,COD,Completed
ORD004104,CUST00912,2026-02-23,Website,UPI,Completed
ORD004105,CUST00288,2025-11-18,Mobile App,Wallet,Completed
ORD004106,CUST00411,2025-03-12,Website,UPI,Completed
ORD004107,CUST00311,2026-03-23,Website,COD,Completed
ORD004108,CUST01061,2026-06-28,Website,COD,Completed
ORD004109,CUST00519,2026-04-16,Mobile App,COD,Completed
ORD004110,CUST00436,2026-02-09,Website,Credit Card,Completed
ORD004111,CUST01044,2024-01-24,Website,COD,Completed
ORD004112,CUST01022,2025-02-19,Mobile App,Debit Card,Completed
ORD004113,CUST00018,2025-01-25,Mobile App,Debit Card,Completed
ORD004114,CUST00586,2026-07-28,Mobile App,COD,Completed
ORD004115,CUST01152,2024-01-25,Marketplace,COD,Completed
ORD004116,CUST00107,2026-01-02,Website,UPI,Completed
ORD004117,CUST00192,2025-01-13,Marketplace,COD,Completed
ORD004118,CUST00002,2026-04-24,Website,COD,Completed
ORD004119,CUST00974,2024-04-22,Website,COD,Completed
ORD004120,CUST00123,2026-07-05,Mobile App,UPI,Returned
ORD004121,CUST01044,2026-01-21,Mobile App,Net Banking,Completed
ORD004122,CUST00523,2024-10-19,Mobile App,UPI,Completed
ORD004123,CUST00131,2024-09-04,Website,Credit Card,Completed
ORD004124,CUST00438,2024-03-18,Mobile App,UPI,Completed
ORD004125,CUST00563,2024-04-15,Website,UPI,Completed
ORD004126,CUST00722,2024-11-23,Website,UPI,Completed
ORD004127,CUST00212,2024-01-13,Marketplace,Credit Card,Completed
ORD004128,CUST00917,2024-10-15,Website,Wallet,Completed
ORD004129,CUST00074,2024-09-25,Website,COD,Completed
ORD004130,CUST00948,2026-06-28,Mobile App,Debit Card,Completed
ORD004131,CUST01080,2025-09-12,Mobile App,Debit Card,Completed
ORD004132,CUST00211,2025-12-19,Website,UPI,Completed
ORD004133,CUST00869,2025-02-02,Marketplace,Credit Card,Completed
ORD004134,CUST01165,2024-03-28,Mobile App,Wallet,Completed
ORD004135,CUST01187,2024-12-30,Mobile App,Credit Card,Completed
ORD004136,CUST00848,2024-06-12,Website,COD,Completed
ORD004137,CUST00058,2026-06-04,Website,COD,Completed
ORD004138,CUST00524,2024-07-13,Website,Debit Card,Completed
ORD004139,CUST00671,2025-03-08,Website,UPI,Completed
ORD004140,CUST00491,2025-01-08,Marketplace,Debit Card,Completed
ORD004141,CUST01043,2026-02-18,Website,UPI,Completed
ORD004142,CUST00194,2024-05-25,Website,Net Banking,Completed
ORD004143,CUST00089,2025-07-26,Website,Credit Card,Completed
ORD004144,CUST00872,2026-08-09,Website,Credit Card,Cancelled
ORD004145,CUST00415,2024-01-05,Website,Wallet,Completed
ORD004146,CUST00947,2024-06-10,Website,Net Banking,Completed
ORD004147,CUST00455,2025-07-27,Website,UPI,Completed
ORD004148,CUST00126,2026-01-26,Website,UPI,Completed
ORD004149,CUST00615,2026-08-24,Website,COD,Completed
ORD004150,CUST00957,2025-07-11,Mobile App,COD,Completed
ORD004151,CUST01156,2026-07-27,Marketplace,UPI,Completed
ORD004152,CUST00936,2024-01-09,Mobile App,UPI,Cancelled
ORD004153,CUST00342,2026-05-14,Marketplace,Wallet,Completed
ORD004154,CUST00238,2026-07-30,Website,Net Banking,Completed
ORD004155,CUST00263,2024-11-22,Mobile App,Credit Card,Completed
ORD004156,CUST00407,2025-02-03,Website,Debit Card,Completed
ORD004157,CUST00170,2026-07-18,Website,UPI,Completed
ORD004158,CUST00571,2026-05-28,Website,Credit Card,Completed
ORD004159,CUST00107,2024-08-09,Website,Debit Card,Completed
ORD004160,CUST00916,2025-12-09,Marketplace,UPI,Completed
ORD004161,CUST00875,2026-08-08,Marketplace,Debit Card,Completed
ORD004162,CUST00222,2025-05-01,Website,Net Banking,Completed
ORD004163,CUST00817,2026-03-01,Website,Credit Card,Completed
ORD004164,CUST00774,2025-09-13,Mobile App,UPI,Completed
ORD004165,CUST00033,2024-09-29,Website,Net Banking,Completed
ORD004166,CUST00577,2026-08-16,Marketplace,COD,Completed
ORD004167,CUST00747,2025-12-30,Website,Credit Card,Completed
ORD004168,CUST00374,2025-12-12,Website,UPI,Completed
ORD004169,CUST00500,2024-09-21,Marketplace,Net Banking,Completed
ORD004170,CUST00583,2025-01-05,Website,UPI,Completed
ORD004171,CUST00686,2024-04-26,Website,Debit Card,Completed
ORD004172,CUST00674,2026-07-18,Website,Net Banking,Completed
ORD004173,CUST00311,2025-02-10,Website,UPI,Completed
ORD004174,CUST00715,2025-02-14,Mobile App,Net Banking,Completed
ORD004175,CUST00960,2026-05-14,Marketplace,Debit Card,Cancelled
ORD004176,CUST00417,2026-07-29,Website,Credit Card,Completed
ORD004177,CUST00734,2024-07-30,Website,UPI,Completed
ORD004178,CUST01169,2024-10-17,Website,Debit Card,Completed
ORD004179,CUST00497,2025-01-28,Marketplace,Net Banking,Cancelled
ORD004180,CUST00794,2025-10-10,Mobile App,Debit Card,Completed
ORD004181,CUST00047,2024-06-08,Mobile App,UPI,Returned
ORD004182,CUST00285,2025-05-21,Mobile App,Credit Card,Completed
ORD004183,CUST01062,2026-03-08,Website,Credit Card,Completed
ORD004184,CUST00341,2026-05-28,Marketplace,Credit Card,Completed
ORD004185,CUST00081,2024-01-03,Mobile App,Net Banking,Completed
ORD004186,CUST00290,2025-11-04,Website,Credit Card,Completed
ORD004187,CUST00773,2024-11-07,Mobile App,Credit Card,Completed
ORD004188,CUST00693,2025-07-26,Website,Wallet,Completed
ORD004189,CUST00821,2024-04-27,Marketplace,UPI,Completed
ORD004190,CUST00406,2025-10-22,Marketplace,Credit Card,Completed
ORD004191,CUST00445,2025-11-02,Website,Net Banking,Completed
ORD004192,CUST00027,2024-07-24,Website,UPI,Completed
ORD004193,CUST00108,2025-08-26,Mobile App,Debit Card,Completed
ORD004194,CUST00909,2025-07-20,Mobile App,Net Banking,Completed
ORD004195,CUST01089,2024-11-13,Marketplace,UPI,Completed
ORD004196,CUST00473,2026-08-29,Website,COD,Completed
ORD004197,CUST00369,2025-07-10,Mobile App,UPI,Completed
ORD004198,CUST00538,2024-02-20,Mobile App,Debit Card,Completed
ORD004199,CUST00497,2024-03-31,Mobile App,Credit Card,Completed
ORD004200,CUST00051,2025-10-20,Website,Wallet,Completed
ORD004201,CUST00879,2024-05-20,Website,Credit Card,Returned
ORD004202,CUST01172,2026-02-18,Website,Credit Card,Completed
ORD004203,CUST00938,2024-09-19,Mobile App,COD,Cancelled
ORD004204,CUST00151,2024-08-13,Marketplace,COD,Completed
ORD004205,CUST01124,2024-12-23,Marketplace,Debit Card,Completed
ORD004206,CUST00887,2024-01-09,Website,UPI,Completed
ORD004207,CUST00595,2025-05-30,Marketplace,UPI,Completed
ORD004208,CUST00632,2024-05-07,Website,Credit Card,Completed
ORD004209,CUST00730,2025-02-21,Mobile App,Net Banking,Completed
ORD004210,CUST00995,2026-04-11,Website,Net Banking,Completed
ORD004211,CUST00981,2025-05-22,Website,COD,Completed
ORD004212,CUST00444,2025-07-09,Website,UPI,Completed
ORD004213,CUST00733,2026-07-16,Website,Net Banking,Completed
ORD004214,CUST00331,2026-03-05,Website,Credit Card,Completed
ORD004215,CUST00871,2024-07-07,Website,Credit Card,Completed
ORD004216,CUST00023,2025-06-11,Mobile App,Net Banking,Completed
ORD004217,CUST00176,2025-02-10,Marketplace,COD,Completed
ORD004218,CUST01128,2024-07-10,Marketplace,Debit Card,Cancelled
ORD004219,CUST00002,2025-07-04,Website,Debit Card,Completed
ORD004220,CUST01159,2024-11-21,Mobile App,UPI,Completed
ORD004221,CUST00984,2025-05-03,Website,Credit Card,Returned
ORD004222,CUST01016,2026-05-06,Website,UPI,Completed
ORD004223,CUST01141,2026-07-23,Website,Net Banking,Completed
ORD004224,CUST00149,2024-01-31,Marketplace,COD,Completed
ORD004225,CUST00903,2026-03-02,Website,COD,Completed
ORD004226,CUST01130,2025-05-09,Mobile App,Debit Card,Returned
ORD004227,CUST00722,2024-05-22,Mobile App,Credit Card,Completed
ORD004228,CUST00904,2025-06-29,Website,UPI,Returned
ORD004229,CUST00878,2025-06-22,Website,COD,Completed
ORD004230,CUST00009,2024-02-14,Mobile App,UPI,Completed
ORD004231,CUST00371,2025-12-21,Mobile App,Credit Card,Completed
ORD004232,CUST00716,2025-05-18,Mobile App,COD,Completed
ORD004233,CUST00035,2025-10-19,Mobile App,Debit Card,Completed
ORD004234,CUST00308,2024-04-14,Website,UPI,Completed
ORD004235,CUST00074,2025-02-04,Website,UPI,Completed
ORD004236,CUST00823,2024-01-24,Mobile App,Debit Card,Completed
ORD004237,CUST00332,2024-07-04,Website,UPI,Completed
ORD004238,CUST00244,2026-04-20,Mobile App,UPI,Completed
ORD004239,CUST00028,2024-02-12,Mobile App,Credit Card,Completed
ORD004240,CUST00279,2026-08-20,Mobile App,Wallet,Cancelled
ORD004241,CUST00868,2025-10-28,Website,Net Banking,Completed
ORD004242,CUST00490,2025-01-07,Website,Wallet,Completed
ORD004243,CUST00669,2024-01-26,Website,Wallet,Completed
ORD004244,CUST00568,2025-10-19,Website,COD,Returned
ORD004245,CUST00836,2025-01-11,Mobile App,COD,Completed
ORD004246,CUST00780,2026-01-07,Mobile App,Credit Card,Completed
ORD004247,CUST00623,2025-10-23,Website,Credit Card,Completed
ORD004248,CUST00135,2026-01-11,Website,Debit Card,Cancelled
ORD004249,CUST00858,2025-07-03,Website,COD,Completed
ORD004250,CUST00549,2026-02-04,Website,Wallet,Completed
ORD004251,CUST00469,2026-05-26,Mobile App,COD,Completed
ORD004252,CUST00879,2026-08-25,Mobile App,Wallet,Completed
ORD004253,CUST00890,2024-08-09,Marketplace,Wallet,Completed
