order_id,payment_method,payment_status,transaction_date,order_amount
ORD003876,UPI,Paid,2025-05-06,10138.32
ORD003877,Credit Card,Paid,2024-04-04,21188.23
ORD003878,UPI,Paid,2024-06-24,36494.63
ORD003879,UPI,Paid,2024-03-20,7246.36
ORD003880,Credit Card,Paid,2025-10-08,17695.22
ORD003881,Debit Card,Paid,2025-04-11,40138.28
ORD003882,Debit Card,Paid,2024-05-27,18265.01
ORD003883,UPI,Paid,2026-04-08,37985.4
ORD003884,UPI,Paid,2024-07-19,27908.95
ORD003885,Credit Card,Paid,2024-07-09,1120.94
ORD003886,UPI,Paid,2026-08-23,19398.42
ORD003887,Net Banking,Paid,2026-05-01,9408.33
ORD003888,Credit Card,Paid,2026-03-19,44458.28
ORD003889,Net Banking,Paid,2024-11-18,6032.95
ORD003890,Credit Card,Failed,2024-01-20,15564.51
ORD003891,UPI,Paid,2024-07-30,44413.05
ORD003892,UPI,Paid,2024-02-09,18059.12
ORD003893,UPI,Paid,2024-05-13,31362.72
ORD003894,Debit Card,Paid,2025-11-02,13178.77
ORD003895,UPI,Paid,2024-02-18,47711.37
ORD003896,UPI,Paid,2024-08-02,39741.99
ORD003897,COD,Paid,2025-01-07,28682.12
ORD003898,Debit Card,Paid,2024-08-07,33159.9
ORD003899,Credit Card,Paid,2026-05-31,20756.38
ORD003900,Net Banking,Paid,2024-07-10,19138.24
ORD003901,UPI,Paid,2025-03-29,35153.25
ORD003902,UPI,Paid,2025-03-17,28365.05
ORD003903,UPI,Refunded,2026-04-09,26055.97
ORD003904,COD,Paid,2025-10-13,21668.61
ORD003905,Debit Card,Paid,2025-11-09,18868.66
ORD003906,Wallet,Paid,2025-04-29,9534.85
ORD003907,COD,Paid,2025-12-06,48489.98
ORD003908,UPI,Paid,2026-04-13,11946.8
ORD003909,Credit Card,Paid,2026-07-08,25827.97
ORD003910,COD,Paid,2025-10-17,29887.49
ORD003911,COD,Paid,2024-04-18,33582.16
ORD003912,UPI,Paid,2025-02-19,48425.47
ORD003913,Credit Card,Paid,2026-03-07,32642.75
ORD003914,Debit Card,Paid,2025-11-14,49335.13
ORD003915,Debit Card,Paid,2025-12-17,31656.85
ORD003916,UPI,Paid,2025-07-19,31874.48
ORD003917,Debit Card,Paid,2026-07-22,23210.27
ORD003918,Debit Card,Paid,2024-12-12,39913.76
ORD003919,Net Banking,Paid,2025-12-16,7327.55
ORD003920,COD,Paid,2024-08-17,17358.23
ORD003921,Credit Card,Paid,2025-07-15,31643.31
ORD003922,Credit Card,Paid,2024-01-28,10915.33
ORD003923,Debit Card,Refunded,2024-10-31,23023.72
ORD003924,UPI,Paid,2026-02-09,2409.48
ORD003925,Credit Card,Failed,2026-05-31,33231.52
ORD003926,Net Banking,Paid,2026-07-08,36139.38
ORD003927,UPI,Paid,2024-09-08,29017.06
ORD003928,Net Banking,Paid,2024-03-02,10256.27
ORD003929,Debit Card,Paid,2026-08-23,26453.31
ORD003930,UPI,Paid,2025-07-21,28987.83
ORD003931,COD,Paid,2025-08-10,29524.58
ORD003932,Credit Card,Failed,2025-02-11,12697.52
ORD003933,UPI,Paid,2025-02-11,35430.21
ORD003934,Net Banking,Paid,2025-08-16,18682.47
ORD003935,UPI,Paid,2025-02-19,33113.99
ORD003936,Debit Card,Paid,2024-05-23,23486.57
ORD003937,Debit Card,Paid,2024-01-12,34254.07
ORD003938,UPI,Paid,2025-11-12,6715.43
ORD003939,Debit Card,Paid,2025-12-21,19619.89
ORD003940,UPI,Paid,2025-02-23,3256.61
ORD003941,UPI,Paid,2025-07-18,46625.19
ORD003942,Credit Card,Paid,2024-04-18,28800.62
ORD003943,Net Banking,Paid,2024-01-29,20936.71
ORD003944,Net Banking,Paid,2024-10-06,20846.95
ORD003945,UPI,Paid,2024-08-25,31842.45
ORD003946,UPI,Paid,2025-03-05,46269.38
ORD003947,Wallet,Paid,2025-06-30,7444.72
ORD003948,UPI,Refunded,2025-12-09,10984.69
ORD003949,UPI,Paid,2025-03-20,17258.51
ORD003950,Credit Card,Paid,2026-07-20,35248.96
ORD003951,UPI,Paid,2025-08-16,23779.04
ORD003952,UPI,Paid,2026-07-09,26452.02
ORD003953,COD,Paid,2026-05-01,26793.2
ORD003954,UPI,Paid,2025-07-11,6690.87
ORD003955,UPI,Paid,2024-02-11,36721.03
ORD003956,Net Banking,Failed,2024-07-25,31903.72
ORD003957,COD,Paid,2025-07-20,39195.36
ORD003958,Net Banking,Paid,2024-07-22,29007.15
ORD003959,COD,Paid,2025-11-19,6929.28
ORD003960,UPI,Paid,2024-07-30,43420.88
ORD003961,UPI,Paid,2024-04-12,28619.86
ORD003962,Credit Card,Paid,2026-03-13,40597.49
ORD003963,Credit Card,Paid,2024-01-17,36122.9
ORD003964,Debit Card,Refunded,2024-06-14,48747.58
ORD003965,Credit Card,Paid,2024-05-02,25731.76
ORD003966,COD,Paid,2024-11-21,22731.37
ORD003967,Credit Card,Refunded,2026-08-10,48727.3
ORD003968,Credit Card,Paid,2025-05-17,15535.18
ORD003969,UPI,Paid,2024-09-01,27348.62
ORD003970,UPI,Paid,2025-05-27,7522.12
ORD003971,UPI,Paid,2024-05-06,38178.98
ORD003972,UPI,Paid,2024-05-02,27403.83
ORD003973,UPI,Paid,2024-03-26,5154.87
ORD003974,Credit Card,Refunded,2025-03-19,38079.46
ORD003975,Credit Card,Failed,2024-12-18,15908.44
ORD003976,UPI,Paid,2025-05-24,17462.01
ORD003977,UPI,Paid,2024-10-17,43395.74
ORD003978,Debit Card,Paid,2025-08-20,45433.14
ORD003979,Debit Card,Paid,2026-07-26,39377.8
ORD003980,UPI,Paid,2026-08-30,23539.64
ORD003981,Credit Card,Refunded,2025-10-05,20999.89
ORD003982,Net Banking,Refunded,2025-02-16,12217.3
ORD003983,Net Banking,Failed,2024-05-30,606.84
ORD003984,Debit Card,Paid,2025-02-04,40376.7
ORD003985,UPI,Paid,2024-01-28,42200.64
ORD003986,COD,Paid,2024-02-13,717.77
ORD003987,Wallet,Paid,2024-04-23,44083.54
ORD003988,Wallet,Paid,2025-03-07,12567.09
ORD003989,UPI,Paid,2026-03-07,48327.81
ORD003990,Debit Card,Paid,2026-04-13,35443.81
ORD003991,Debit Card,Paid,2026-04-03,6915.73
ORD003992,Net Banking,Paid,2025-02-21,12845.63
ORD003993,UPI,Paid,2026-06-11,39210.99
ORD003994,UPI,Paid,2024-06-28,35700.8
ORD003995,Credit Card,Paid,2024-12-01,3212.51
ORD003996,UPI,Paid,2025-09-01,35660.81
ORD003997,Debit Card,Failed,2026-02-08,8358.84
ORD003998,COD,Paid,2025-01-17,6035.35
ORD003999,COD,Failed,2024-01-31,34922.86
ORD004000,Debit Card,Paid,2026-08-08,560.42
ORD004001,Credit Card,Paid,2026-08-04,13669.42
ORD004002,Debit Card,Paid,2025-12-18,29433.81
ORD004003,UPI,Paid,2026-02-16,36704.11
ORD004004,Credit Card,Paid,2024-01-18,20529.55
ORD004005,UPI,Paid,2026-07-21,38926.57
ORD004006,Credit Card,Paid,2026-02-16,4645.52
ORD004007,Debit Card,Paid,2026-08-10,42033.44
ORD004008,UPI,Paid,2024-10-22,17132.41
ORD004009,UPI,Paid,2025-11-21,42108.08
ORD004010,COD,Paid,2026-02-13,17779.97
ORD004011,Debit Card,Paid,2024-01-27,932.36
ORD004012,Debit Card,Paid,2024-05-29,14513.59
ORD004013,COD,Paid,2026-01-05,13051.58
ORD004014,UPI,Paid,2026-01-07,19409.39
ORD004015,COD,Paid,2025-07-19,33564.72
ORD004016,Net Banking,Paid,2025-08-30,44873.98
ORD004017,Net Banking,Paid,2024-10-12,31898.91
ORD004018,UPI,Paid,2025-09-09,5642.94
ORD004019,Wallet,Paid,2026-07-05,22148.56
ORD004020,Credit Card,Paid,2025-01-22,46394.06
ORD004021,UPI,Paid,2024-09-04,19742.01
ORD004022,UPI,Paid,2024-02-14,43912.25
ORD004023,Debit Card,Paid,2026-08-06,11937.18
ORD004024,Credit Card,Paid,2026-07-10,4797.84
ORD004025,Net Banking,Paid,2025-06-08,16317.15
ORD004026,Credit Card,Paid,2024-06-14,3139.6
ORD004027,COD,Paid,2025-05-26,47135.27
ORD004028,UPI,Paid,2024-10-15,13824.31
ORD004029,Net Banking,Paid,2024-08-06,17722.19
ORD004030,Net Banking,Paid,2025-04-10,3122.82
ORD004031,Credit Card,Paid,2026-08-22,38965.76
ORD004032,Debit Card,Paid,2025-04-15,33479.76
ORD004033,Credit Card,Paid,2024-06-27,3208.38
ORD004034,UPI,Paid,2024-06-18,2509.64
ORD004035,Credit Card,Paid,2024-08-14,49269.76
ORD004036,Wallet,Paid,2025-01-03,23368.2
ORD004037,UPI,Paid,2025-07-04,2662.81
ORD004038,Credit Card,Paid,2026-07-22,45373.38
ORD004039,UPI,Refunded,2025-12-07,18954.29
ORD004040,UPI,Paid,2024-06-10,33120.13
ORD004041,UPI,Paid,2025-04-20,41147.99
ORD004042,COD,Paid,2025-12-01,8635.41
ORD004043,Wallet,Paid,2024-08-02,28783.76
ORD004044,COD,Paid,2024-05-10,25848.22
ORD004045,Credit Card,Paid,2024-08-25,23589.41
ORD004046,UPI,Paid,2026-04-22,5012.17
ORD004047,Debit Card,Paid,2025-11-18,34247.17
ORD004048,Credit Card,Paid,2024-08-05,32714.39
ORD004049,Debit Card,Paid,2025-09-11,31740.12
ORD004050,Credit Card,Paid,2025-08-18,42179.56
ORD004051,Debit Card,Refunded,2024-12-14,48715.18
ORD004052,Credit Card,Paid,2024-03-06,35991.29
ORD004053,Debit Card,Paid,2024-01-03,30206.68
ORD004054,Net Banking,Paid,2024-08-21,47769.79
ORD004055,UPI,Paid,2024-08-10,37590.91
ORD004056,Wallet,Paid,2025-10-05,46472.9
ORD004057,Credit Card,Paid,2024-10-18,28008.2
ORD004058,Net Banking,Paid,2024-09-08,19466.2
ORD004059,Debit Card,Paid,2026-08-25,12835.41
ORD004060,COD,Paid,2026-08-01,8150.7
ORD004061,Credit Card,Paid,2025-03-06,20652.37
ORD004062,UPI,Paid,2025-10-25,16081.91
ORD004063,Debit Card,Paid,2025-07-21,6299.27
ORD004064,Wallet,Paid,2024-02-27,38581.69
ORD004065,Debit Card,Paid,2024-06-08,24424.86
ORD004066,Credit Card,Paid,2025-10-03,33534.89
ORD004067,UPI,Failed,2026-04-25,18290.37
ORD004068,UPI,Failed,2024-06-04,41258.74
ORD004069,Credit Card,Paid,2024-06-09,30721.99
ORD004070,Credit Card,Paid,2026-01-08,29318.92
ORD004071,Wallet,Paid,2025-05-24,43253.18
ORD004072,COD,Refunded,2024-07-16,28859.4
ORD004073,UPI,Paid,2026-05-01,31152.84
ORD004074,Net Banking,Paid,2025-08-02,5803.72
ORD004075,Debit Card,Paid,2024-05-26,46189.84
ORD004076,UPI,Paid,2026-05-21,27147.98
ORD004077,UPI,Paid,2026-02-13,24620.1
ORD004078,Debit Card,Paid,2024-07-26,6708.88
ORD004079,UPI,Paid,2024-12-16,44442.66
ORD004080,UPI,Paid,2026-03-09,41909.27
ORD004081,Credit Card,Paid,2024-12-28,23001.92
ORD004082,Credit Card,Paid,2025-03-31,30726.9
ORD004083,Credit Card,Paid,2025-05-15,9973.31
ORD004084,Wallet,Paid,2026-04-08,9923.7
ORD004085,COD,Paid,2024-11-18,14118.65
ORD004086,Credit Card,Paid,2025-03-27,12295.84
ORD004087,Credit Card,Paid,2026-04-13,16207.79
ORD004088,Credit Card,Paid,2024-11-11,10603.45
ORD004089,Credit Card,Paid,2025-08-15,32613.14
ORD004090,UPI,Paid,2026-08-10,3037.5
ORD004091,Net Banking,Paid,2026-06-06,8760.56
ORD004092,COD,Paid,2025-12-29,15740.26
ORD004093,Debit Card,Paid,2025-12-20,9113.29
ORD004094,UPI,Paid,2025-12-02,47346.1
ORD004095,Debit Card,Paid,2024-11-05,31518.18
ORD004096,Credit Card,Paid,2024-07-10,26141.62
ORD004097,Credit Card,Paid,2025-07-17,47069.6
ORD004098,UPI,Paid,2025-08-03,12837.55
ORD004099,UPI,Paid,2025-06-16,29770.18
ORD004100,Credit Card,Paid,2024-08-23,5052.61
ORD004101,UPI,Paid,2026-05-11,38537.96
ORD004102,COD,Paid,2026-06-20,33314.03
ORD004103,COD,Paid,2024-10-04,17145.78
ORD004104,UPI,Paid,2026-02-23,7059.71
ORD004105,Wallet,Paid,2025-11-18,44657.12
ORD004106,UPI,Failed,2025-03-12,735.33
ORD004107,COD,Paid,2026-03-23,29303.69
ORD004108,COD,Paid,2026-06-29,8047.76
ORD004109,COD,Paid,2026-04-17,1065.91
ORD004110,Credit Card,Paid,2026-02-09,40033.7
ORD004111,COD,Paid,2024-01-25,47853.36
ORD004112,Debit Card,Paid,2025-02-19,15293.06
ORD004113,Debit Card,Paid,2025-01-25,14778.22
ORD004114,COD,Paid,2026-07-29,44222.28
ORD004115,COD,Paid,2024-01-25,40685.19
ORD004116,UPI,Paid,2026-01-02,1812.6
ORD004117,COD,Paid,2025-01-13,32724.99
ORD004118,COD,Paid,2026-04-24,16635.3
ORD004119,COD,Paid,2024-04-23,14444.96
ORD004120,UPI,Paid,2026-07-06,10169.32
ORD004121,Net Banking,Paid,2026-01-21,41518.71
ORD004122,UPI,Paid,2024-10-19,43367.1
ORD004123,Credit Card,Paid,2024-09-04,32716.15
ORD004124,UPI,Paid,2024-03-18,6029.2
ORD004125,UPI,Paid,2024-04-16,23309.67
ORD004126,UPI,Paid,2024-11-23,24958.84
ORD004127,Credit Card,Failed,2024-01-14,27780.81
ORD004128,Wallet,Paid,2024-10-16,1935.47
ORD004129,COD,Paid,2024-09-25,30677.67
ORD004130,Debit Card,Paid,2026-06-28,4007.26
ORD004131,Debit Card,Paid,2025-09-12,44058.61
ORD004132,UPI,Paid,2025-12-19,7028.05
ORD004133,Credit Card,Paid,2025-02-02,49446.85
ORD004134,Wallet,Paid,2024-03-28,42338.42
ORD004135,Credit Card,Paid,2024-12-30,45633.03
ORD004136,COD,Paid,2024-06-12,1843.48
ORD004137,COD,Failed,2026-06-04,29962.83
ORD004138,Debit Card,Paid,2024-07-13,20905.22
ORD004139,UPI,Failed,2025-03-09,9740.07
ORD004140,Debit Card,Paid,2025-01-08,49543.72
ORD004141,UPI,Failed,2026-02-18,14693.85
ORD004142,Net Banking,Paid,2024-05-25,6102.18
ORD004143,Credit Card,Paid,2025-07-27,7272.04
ORD004144,Credit Card,Paid,2026-08-09,20572.42
ORD004145,Wallet,Paid,2024-01-06,16926.91
ORD004146,Net Banking,Paid,2024-06-11,15080.45
ORD004147,UPI,Paid,2025-07-28,24449.44
ORD004148,UPI,Paid,2026-01-27,46722.16
ORD004149,COD,Paid,2026-08-24,3828.53
ORD004150,COD,Paid,2025-07-11,34299.37
ORD004151,UPI,Paid,2026-07-28,23186.52
ORD004152,UPI,Paid,2024-01-09,48129.04
ORD004153,Wallet,Paid,2026-05-14,12484.96
ORD004154,Net Banking,Paid,2026-07-31,46559.6
ORD004155,Credit Card,Paid,2024-11-23,520.46
ORD004156,Debit Card,Paid,2025-02-04,24361.93
ORD004157,UPI,Paid,2026-07-19,12185.25
ORD004158,Credit Card,Paid,2026-05-28,48932.21
ORD004159,Debit Card,Paid,2024-08-10,10431.74
ORD004160,UPI,Paid,2025-12-10,23580.03
ORD004161,Debit Card,Paid,2026-08-08,47963.5
ORD004162,Net Banking,Paid,2025-05-01,22899.19
ORD004163,Credit Card,Paid,2026-03-02,6724.25
ORD004164,UPI,Paid,2025-09-14,24463.58
ORD004165,Net Banking,Paid,2024-09-30,16071.04
ORD004166,COD,Paid,2026-08-16,44698.09
ORD004167,Credit Card,Paid,2025-12-30,37301.7
ORD004168,UPI,Paid,2025-12-13,44433.37
ORD004169,Net Banking,Paid,2024-09-21,20282.05
ORD004170,UPI,Paid,2025-01-06,20499.6
ORD004171,Debit Card,Paid,2024-04-26,36304.09
ORD004172,Net Banking,Paid,2026-07-18,27123.27
ORD004173,UPI,Paid,2025-02-10,508.32
ORD004174,Net Banking,Failed,2025-02-14,11423.67
ORD004175,Debit Card,Paid,2026-05-14,8375.26
ORD004176,Credit Card,Paid,2026-07-29,27964.64
ORD004177,UPI,Failed,2024-07-31,22158.53
ORD004178,Debit Card,Paid,2024-10-18,34782
ORD004179,Net Banking,Paid,2025-01-28,8769.07
ORD004180,Debit Card,Paid,2025-10-11,13636.97
ORD004181,UPI,Paid,2024-06-09,16952.62
ORD004182,Credit Card,Paid,2025-05-22,15905.23
ORD004183,Credit Card,Paid,2026-03-08,30411.25
ORD004184,Credit Card,Paid,2026-05-29,14069.47
ORD004185,Net Banking,Paid,2024-01-03,36213.78
ORD004186,Credit Card,Paid,2025-11-04,34340.62
ORD004187,Credit Card,Paid,2024-11-08,31059.96
ORD004188,Wallet,Paid,2025-07-26,47228.76
ORD004189,UPI,Paid,2024-04-27,35854.13
ORD004190,Credit Card,Paid,2025-10-23,8469.19
ORD004191,Net Banking,Paid,2025-11-03,9387.77
ORD004192,UPI,Paid,2024-07-24,46774.91
ORD004193,Debit Card,Paid,2025-08-27,47950.96
ORD004194,Net Banking,Failed,2025-07-21,30657.19
ORD004195,UPI,Failed,2024-11-14,791.97
ORD004196,COD,Paid,2026-08-29,5054.38
ORD004197,UPI,Paid,2025-07-10,7585.32
ORD004198,Debit Card,Paid,2024-02-20,36697.16
ORD004199,Credit Card,Paid,2024-03-31,30569.35
ORD004200,Wallet,Paid,2025-10-20,5949.6
ORD004201,Credit Card,Paid,2024-05-21,7541.74
ORD004202,Credit Card,Paid,2026-02-18,35341.92
ORD004203,COD,Paid,2024-09-20,22540.45
ORD004204,COD,Paid,2024-08-14,37048.6
ORD004205,Debit Card,Paid,2024-12-24,9432.68
ORD004206,UPI,Paid,2024-01-10,40078.12
ORD004207,UPI,Paid,2025-05-31,30560.38
ORD004208,Credit Card,Paid,2024-05-08,39295.06
ORD004209,Net Banking,Paid,2025-02-22,26664.14
ORD004210,Net Banking,Paid,2026-04-12,15076.95
ORD004211,COD,Paid,2025-05-22,12967.66
ORD004212,UPI,Paid,2025-07-10,38688.97
ORD004213,Net Banking,Paid,2026-07-16,1239.03
ORD004214,Credit Card,Paid,2026-03-05,36656.83
ORD004215,Credit Card,Paid,2024-07-08,33292.28
ORD004216,Net Banking,Paid,2025-06-12,24764.41
ORD004217,COD,Paid,2025-02-11,30392.08
ORD004218,Debit Card,Paid,2024-07-10,24991.42
ORD004219,Debit Card,Paid,2025-07-04,8367.42
ORD004220,UPI,Paid,2024-11-21,14737.34
ORD004221,Credit Card,Paid,2025-05-03,26358.14
ORD004222,UPI,Refunded,2026-05-06,34760.08
ORD004223,Net Banking,Paid,2026-07-24,13048.71
ORD004224,COD,Paid,2024-01-31,24323.32
ORD004225,COD,Paid,2026-03-03,41166.08
ORD004226,Debit Card,Paid,2025-05-09,1339.74
ORD004227,Credit Card,Paid,2024-05-23,39816.59
ORD004228,UPI,Paid,2025-06-29,13659.85
ORD004229,COD,Paid,2025-06-23,45450.8
ORD004230,UPI,Paid,2024-02-14,24814.27
ORD004231,Credit Card,Paid,2025-12-22,38501.09
ORD004232,COD,Paid,2025-05-19,27587.19
ORD004233,Debit Card,Paid,2025-10-19,13751.4
ORD004234,UPI,Paid,2024-04-14,31648.96
ORD004235,UPI,Paid,2025-02-05,14164.1
ORD004236,Debit Card,Paid,2024-01-25,32012.42
ORD004237,UPI,Paid,2024-07-05,10261.91
ORD004238,UPI,Paid,2026-04-21,6300.82
ORD004239,Credit Card,Paid,2024-02-13,35302.65
ORD004240,Wallet,Paid,2026-08-20,46207.52
ORD004241,Net Banking,Paid,2025-10-28,21550.08
ORD004242,Wallet,Paid,2025-01-08,12284.55
ORD004243,Wallet,Paid,2024-01-26,47177.89
ORD004244,COD,Paid,2025-10-20,3779.98
ORD004245,COD,Paid,2025-01-11,20814.94
ORD004246,Credit Card,Paid,2026-01-07,33890.92
ORD004247,Credit Card,Paid,2025-10-23,20098.38
ORD004248,Debit Card,Paid,2026-01-11,36046.89
ORD004249,COD,Refunded,2025-07-03,11134.66
ORD004250,Wallet,Paid,2026-02-04,36282.63
ORD004251,COD,Paid,2026-05-27,13109.42
ORD004252,Wallet,Paid,2026-08-26,12630.14
ORD004253,Wallet,Paid,2024-08-09,38887.39
ORD004254,Debit Card,Paid,2024-09-04,49572.41
ORD004255,COD,Paid,2025-01-09,5205.66
ORD004256,COD,Paid,2024-10-24,33243.58
ORD004257,Wallet,Paid,2026-04-03,13719.77
ORD004258,Net Banking,Paid,2024-09-06,46830.52
ORD004259,Net Banking,Paid,2024-02-03,41213.59
ORD004260,Net Banking,Paid,2026-03-29,38309.03
ORD004261,UPI,Paid,2025-06-28,38489.61
ORD004262,UPI,Paid,2024-02-23,36805.09
ORD004263,Net Banking,Paid,2025-09-09,42009.31
ORD004264,Wallet,Refunded,2026-07-25,33644.68
ORD004265,COD,Paid,2024-10-04,889.58
ORD004266,UPI,Paid,2025-07-30,43340.27
ORD004267,Debit Card,Paid,2024-12-26,38872.34
ORD004268,Credit Card,Paid,2025-10-13,26051.93
ORD004269,Credit Card,Paid,2025-07-29,19288.95
ORD004270,Net Banking,Paid,2024-05-23,44783.18
ORD004271,Net Banking,Paid,2025-12-02,19923.22
ORD004272,Wallet,Paid,2026-05-03,13212.11
ORD004273,Debit Card,Paid,2024-04-13,42652.35
ORD004274,UPI,Paid,2024-10-09,28341.5
ORD004275,Wallet,Paid,2024-09-28,2504.05
ORD004276,UPI,Paid,2024-07-06,31466.38
ORD004277,Net Banking,Paid,2024-08-17,6224.54
ORD004278,UPI,Paid,2024-10-27,9356.36
ORD004279,Credit Card,Paid,2024-02-11,6189.4
ORD004280,Credit Card,Paid,2025-11-12,11741.88
ORD004281,COD,Paid,2024-08-13,27897.78
ORD004282,UPI,Paid,2025-04-30,33643.5
ORD004283,UPI,Paid,2024-09-10,12889.15
ORD004284,Wallet,Paid,2026-05-17,797.11
ORD004285,UPI,Paid,2025-03-09,2850.5
ORD004286,UPI,Refunded,2026-02-10,47847
ORD004287,UPI,Failed,2026-03-14,13103.16
ORD004288,UPI,Paid,2024-03-01,17502.75
ORD004289,UPI,Paid,2024-09-03,37664.12
ORD004290,Credit Card,Paid,2024-12-11,13587.62
ORD004291,Net Banking,Paid,2024-12-10,44578.95
ORD004292,UPI,Paid,2025-07-07,33368.84
ORD004293,Debit Card,Paid,2026-01-11,44824.27
ORD004294,UPI,Paid,2024-06-26,23101.56
ORD004295,UPI,Paid,2026-07-31,44180.88
ORD004296,Debit Card,Paid,2026-05-20,23591.67
ORD004297,Credit Card,Paid,2025-01-13,24512.17
ORD004298,Net Banking,Paid,2024-05-29,24480.68
ORD004299,Net Banking,Paid,2024-09-18,23721.96
ORD004300,UPI,Paid,2025-04-23,40774.81
ORD004301,Debit Card,Paid,2024-10-27,31911.17
ORD004302,UPI,Paid,2024-03-29,13836.65
ORD004303,Wallet,Paid,2025-03-22,47376.15
ORD004304,Debit Card,Paid,2025-12-04,34194.42
ORD004305,Credit Card,Paid,2025-11-25,19405.52
ORD004306,Credit Card,Paid,2024-04-28,13657.82
ORD004307,UPI,Paid,2024-12-13,42991.27
ORD004308,Debit Card,Paid,2024-04-25,22023.91
ORD004309,Wallet,Paid,2026-01-19,23560.38
ORD004310,Debit Card,Paid,2024-04-11,10186.21
ORD004311,Credit Card,Paid,2024-11-26,23325.42
ORD004312,Debit Card,Paid,2024-04-26,10631.03
ORD004313,Credit Card,Paid,2025-05-15,8041.28
ORD004314,UPI,Paid,2026-01-29,25499.97
ORD004315,COD,Paid,2024-11-21,29656.42
ORD004316,Credit Card,Paid,2026-03-05,33819.14
ORD004317,Net Banking,Paid,2025-07-23,25830.66
ORD004318,Credit Card,Paid,2024-12-21,24115.48
ORD004319,Debit Card,Paid,2026-02-18,38691.93
ORD004320,Net Banking,Refunded,2024-01-10,12151.96
ORD004321,Debit Card,Paid,2024-12-23,45847.33
ORD004322,UPI,Paid,2024-09-03,2068.88
ORD004323,Credit Card,Refunded,2024-09-06,19802.78
ORD004324,UPI,Paid,2026-06-11,2118.08
ORD004325,UPI,Paid,2024-04-12,34221.22
ORD004326,Wallet,Paid,2025-07-02,48219.14
ORD004327,Net Banking,Paid,2026-03-01,49970.85
ORD004328,Net Banking,Paid,2026-02-10,17201.5
ORD004329,UPI,Paid,2024-08-16,22286.78
ORD004330,Net Banking,Paid,2025-11-15,49052.35
ORD004331,Credit Card,Paid,2026-01-26,36273
ORD004332,Credit Card,Refunded,2025-12-24,33923.15
ORD004333,UPI,Paid,2024-02-13,9164.51
ORD004334,COD,Paid,2024-04-13,15223.2
ORD004335,Credit Card,Paid,2025-03-20,2089.1
ORD004336,Credit Card,Paid,2026-03-24,1153.87
ORD004337,UPI,Paid,2025-04-14,40721.31
ORD004338,Debit Card,Paid,2026-03-10,46886.9
ORD004339,Credit Card,Paid,2024-11-08,2424.47
ORD004340,Credit Card,Paid,2024-05-25,36959.49
ORD004341,UPI,Paid,2024-07-09,6849.33
ORD004342,Debit Card,Paid,2026-01-22,46726.98
ORD004343,UPI,Paid,2026-02-08,8539.54
ORD004344,Net Banking,Refunded,2024-04-20,13833.42
ORD004345,COD,Paid,2026-03-05,42652.94
ORD004346,UPI,Paid,2025-05-21,23173.08
ORD004347,Wallet,Paid,2025-06-22,39213.18
ORD004348,Debit Card,Paid,2026-01-16,37314.91
ORD004349,Credit Card,Paid,2024-10-22,29020.19
ORD004350,Credit Card,Paid,2026-06-26,15224.17
ORD004351,UPI,Paid,2024-01-02,46723.95
ORD004352,UPI,Paid,2025-03-03,41916.81
ORD004353,UPI,Paid,2025-01-18,23216.89
ORD004354,COD,Paid,2025-06-28,48426.41
ORD004355,Credit Card,Paid,2024-01-29,38664.2
ORD004356,COD,Paid,2025-02-01,20747.84
ORD004357,UPI,Paid,2025-07-18,26389.57
ORD004358,Debit Card,Paid,2025-07-09,25788.78
ORD004359,UPI,Paid,2025-02-15,49530.79
ORD004360,Net Banking,Paid,2024-07-04,2821.3
ORD004361,UPI,Paid,2024-04-27,29135.94
ORD004362,COD,Paid,2024-08-16,45829.82
ORD004363,UPI,Paid,2026-01-30,2322.7
ORD004364,Credit Card,Paid,2024-05-12,47400.68
ORD004365,Credit Card,Paid,2024-01-22,30775.87
ORD004366,Wallet,Paid,2026-08-27,13487.41
ORD004367,Net Banking,Paid,2025-11-24,37806.93
ORD004368,Credit Card,Paid,2025-06-18,2700.95
ORD004369,UPI,Paid,2025-09-22,49348.73
ORD004370,UPI,Paid,2026-06-08,24640.66
ORD004371,COD,Paid,2026-05-25,18886.37
ORD004372,Debit Card,Paid,2026-01-26,46958.69
ORD004373,Credit Card,Paid,2026-08-22,10241.8
ORD004374,UPI,Paid,2025-12-02,11002.89
ORD004375,Credit Card,Paid,2024-07-24,12072.3
ORD004376,UPI,Failed,2026-05-02,10509.34
ORD004377,Credit Card,Paid,2025-02-28,41039.28
ORD004378,UPI,Paid,2025-05-15,48884.76
ORD004379,Net Banking,Paid,2024-08-05,22510.5
ORD004380,Debit Card,Paid,2026-06-28,964.62
ORD004381,UPI,Paid,2025-12-15,9534.21
ORD004382,Credit Card,Paid,2025-05-27,9741.95
ORD004383,UPI,Paid,2025-12-01,31960.38
ORD004384,Wallet,Paid,2024-07-19,14461.13
ORD004385,Debit Card,Paid,2025-04-27,45650.68
ORD004386,Wallet,Paid,2024-02-17,40175.35
ORD004387,Net Banking,Paid,2025-11-19,27909.99
ORD004388,Credit Card,Paid,2026-03-07,48490.87
ORD004389,COD,Paid,2026-04-21,10405.88
ORD004390,Wallet,Paid,2026-04-30,11018.97
ORD004391,Credit Card,Paid,2024-08-12,26554.93
ORD004392,UPI,Paid,2024-12-17,17010.3
ORD004393,COD,Paid,2025-12-18,25011.56
ORD004394,COD,Paid,2026-01-26,16987.69
