customer_id,customer_name,signup_date,segment,city,region,acquisition_channel
CUST01102,Customer 01102,2023-06-12,Consumer,Kolkata,East,Referral
CUST01103,Customer 01103,2025-03-29,Consumer,Chennai,South,Social Media
CUST01104,Customer 01104,2023-02-25,Consumer,Kolkata,East,Paid Search
CUST01105,Customer 01105,2022-08-07,Consumer,Delhi,North,Referral
CUST01106,Customer 01106,2023-06-20,Small Business,Pune,West,Paid Search
CUST01107,Customer 01107,2023-07-19,Corporate,Delhi,North,Paid Search
CUST01108,Customer 01108,2024-04-26,Consumer,Mumbai,West,Social Media
CUST01109,Customer 01109,2024-01-29,Consumer,Hyderabad,South,Social Media
CUST01110,Customer 01110,2025-03-29,Consumer,Pune,West,Referral
CUST01111,Customer 01111,2022-09-01,Small Business,Hyderabad,South,Paid Search
CUST01112,Customer 01112,2022-07-25,Consumer,Hyderabad,South,Paid Search
CUST01113,Customer 01113,2025-02-01,Consumer,Delhi,North,Referral
CUST01114,Customer 01114,2022-11-26,Consumer,Chennai,South,Referral
CUST01115,Customer 01115,2022-10-25,Consumer,Bengaluru,South,Referral
CUST01116,Customer 01116,2022-05-12,Consumer,Bengaluru,South,Paid Search
CUST01117,Customer 01117,2022-03-19,Small Business,Jaipur,North,Direct
CUST01118,Customer 01118,2024-12-03,Consumer,Kolkata,East,Direct
CUST01119,Customer 01119,2022-12-25,Consumer,Chennai,South,Paid Search
CUST01120,Customer 01120,2024-11-27,Consumer,Mumbai,West,Organic Search
CUST01121,Customer 01121,2024-11-11,Consumer,Jaipur,North,Organic Search
CUST01122,Customer 01122,2022-03-15,Consumer,Hyderabad,South,Referral
CUST01123,Customer 01123,2022-06-27,Corporate,Hyderabad,South,Email
CUST01124,Customer 01124,2024-03-20,Consumer,Delhi,North,Organic Search
CUST01125,Customer 01125,2022-05-21,Small Business,Chennai,South,Social Media
CUST01126,Customer 01126,2025-04-08,Consumer,Coimbatore,South,Direct
CUST01127,Customer 01127,2023-04-09,Consumer,Pune,West,Organic Search
CUST01128,Customer 01128,2025-03-23,Consumer,Kolkata,East,Organic Search
CUST01129,Customer 01129,2022-08-07,Consumer,Coimbatore,South,Social Media
CUST01130,Customer 01130,2022-08-28,Small Business,Delhi,North,Direct
CUST01131,Customer 01131,2025-03-23,Consumer,Coimbatore,South,Paid Search
CUST01132,Customer 01132,2025-02-27,Consumer,Kolkata,East,Organic Search
CUST01133,Customer 01133,2024-07-28,Consumer,Delhi,North,Direct
CUST01134,Customer 01134,2024-09-14,Consumer,Chennai,South,Organic Search
CUST01135,Customer 01135,2023-04-16,Small Business,Mumbai,West,Paid Search
CUST01136,Customer 01136,2024-11-23,Consumer,Delhi,North,Referral
CUST01137,Customer 01137,2023-05-24,Consumer,Pune,West,Paid Search
CUST01138,Customer 01138,2022-06-05,Consumer,Delhi,North,Organic Search
CUST01139,Customer 01139,2023-12-26,Consumer,Delhi,North,Social Media
CUST01140,Customer 01140,2023-01-25,Consumer,Hyderabad,South,Organic Search
CUST01141,Customer 01141,2023-06-28,Consumer,Mumbai,West,Organic Search
CUST01142,Customer 01142,2023-12-31,Consumer,Mumbai,West,Organic Search
CUST01143,Customer 01143,2024-10-05,Consumer,Bengaluru,South,Email
CUST01144,Customer 01144,2022-03-28,Small Business,Coimbatore,South,Paid Search
CUST01145,Customer 01145,2024-10-05,Small Business,Delhi,North,Direct
CUST01146,Customer 01146,2023-07-17,Consumer,Jaipur,North,Direct
CUST01147,Customer 01147,2023-07-28,Consumer,Coimbatore,South,Email
CUST01148,Customer 01148,2022-04-21,Consumer,Hyderabad,South,Paid Search
CUST01149,Customer 01149,2022-03-08,Consumer,Coimbatore,South,Paid Search
CUST01150,Customer 01150,2024-07-25,Corporate,Hyderabad,South,Referral
CUST01151,Customer 01151,2023-10-09,Consumer,Ahmedabad,West,Organic Search
CUST01152,Customer 01152,2024-02-17,Consumer,Mumbai,West,Paid Search
CUST01153,Customer 01153,2023-06-16,Consumer,Jaipur,North,Paid Search
CUST01154,Customer 01154,2024-08-23,Corporate,Pune,West,Paid Search
CUST01155,Customer 01155,2024-10-18,Consumer,Hyderabad,South,Paid Search
CUST01156,Customer 01156,2024-01-18,Small Business,Delhi,North,Paid Search
CUST01157,Customer 01157,2025-03-16,Consumer,Hyderabad,South,Social Media
CUST01158,Customer 01158,2022-07-24,Small Business,Mumbai,West,Email
CUST01159,Customer 01159,2024-06-04,Small Business,Coimbatore,South,Organic Search
CUST01160,Customer 01160,2024-08-26,Small Business,Hyderabad,South,Organic Search
CUST01161,Customer 01161,2022-10-03,Corporate,Ahmedabad,West,Email
CUST01162,Customer 01162,2024-12-29,Small Business,Coimbatore,South,Email
CUST01163,Customer 01163,2023-05-29,Consumer,Pune,West,Social Media
CUST01164,Customer 01164,2022-07-22,Consumer,Kolkata,East,Organic Search
CUST01165,Customer 01165,2024-09-02,Small Business,Pune,West,Organic Search
CUST01166,Customer 01166,2023-06-17,Consumer,Delhi,North,Social Media
CUST01167,Customer 01167,2023-12-06,Consumer,Pune,West,Organic Search
CUST01168,Customer 01168,2023-02-12,Consumer,Jaipur,North,Referral
CUST01169,Customer 01169,2022-12-24,Corporate,Coimbatore,South,Paid Search
CUST01170,Customer 01170,2024-11-11,Consumer,Delhi,North,Email
CUST01171,Customer 01171,2024-02-20,Consumer,Bengaluru,South,Social Media
CUST01172,Customer 01172,2022-12-10,Consumer,Hyderabad,South,Direct
CUST01173,Customer 01173,2025-03-16,Consumer,Kolkata,East,Direct
CUST01174,Customer 01174,2022-11-28,Consumer,Bengaluru,South,Paid Search
CUST01175,Customer 01175,2023-07-02,Consumer,Pune,West,Paid Search
CUST01176,Customer 01176,2024-01-14,Small Business,Ahmedabad,West,Social Media
CUST01177,Customer 01177,2024-04-27,Consumer,Ahmedabad,West,Direct
CUST01178,Customer 01178,2023-04-26,Consumer,Hyderabad,South,Direct
CUST01179,Customer 01179,2023-03-08,Consumer,Bengaluru,South,Organic Search
CUST01180,Customer 01180,2024-08-27,Consumer,Bengaluru,South,Organic Search
CUST01181,Customer 01181,2024-12-09,Small Business,Kolkata,East,Organic Search
CUST01182,Customer 01182,2022-11-15,Consumer,Pune,West,Direct
CUST01183,Customer 01183,2023-09-26,Consumer,Kolkata,East,Email
CUST01184,Customer 01184,2022-09-16,Consumer,Ahmedabad,West,Email
CUST01185,Customer 01185,2022-03-13,Consumer,Chennai,South,Direct
CUST01186,Customer 01186,2024-09-02,Consumer,Delhi,North,Direct
CUST01187,Customer 01187,2025-01-28,Consumer,Pune,West,Direct
CUST01188,Customer 01188,2022-12-29,Consumer,Coimbatore,South,Social Media
CUST01189,Customer 01189,2024-06-09,Consumer,Jaipur,North,Referral
CUST01190,Customer 01190,2023-12-13,Consumer,Pune,West,Organic Search
CUST01191,Customer 01191,2024-06-23,Consumer,Bengaluru,South,Paid Search
CUST01192,Customer 01192,2023-09-14,Consumer,Hyderabad,South,Social Media
CUST01193,Customer 01193,2023-12-06,Consumer,Hyderabad,South,Social Media
CUST01194,Customer 01194,2024-09-04,Consumer,Ahmedabad,West,Email
CUST01195,Customer 01195,2025-05-07,Consumer,Pune,West,Organic Search
CUST01196,Customer 01196,2023-01-22,Consumer,Delhi,North,Social Media
CUST01197,Customer 01197,2023-05-27,Consumer,Kolkata,East,Email
CUST01198,Customer 01198,2024-02-14,Consumer,Kolkata,East,Organic Search
CUST01199,Customer 01199,2024-11-24,Small Business,Mumbai,West,Direct
CUST01200,Customer 01200,2023-08-07,Consumer,Pune,West,Social Media
