order_item_id,order_id,product_id,quantity,discount_pct,gross_sales,net_sales,profit
ITEM0005393,ORD000630,PROD0119,3,0.2,8061.51,6449.21,-110.5
ITEM0005394,ORD003582,PROD0095,3,0.2,10618.83,8495.06,85.85
ITEM0005395,ORD002806,PROD0153,2,0.05,17784.68,16895.45,4545.69
ITEM0005396,ORD001600,PROD0156,1,0.05,262.65,249.52,95.87
ITEM0005397,ORD000391,PROD0109,2,0.1,23225.16,20902.64,5601.6
ITEM0005398,ORD002760,PROD0129,2,0,36125.48,36125.48,5741.26
ITEM0005399,ORD002160,PROD0138,1,0.15,1217.31,1034.71,139.49
ITEM0005400,ORD000501,PROD0156,2,0.1,525.3,472.77,165.47
ITEM0005401,ORD001233,PROD0134,1,0.1,25350.66,22815.59,6121.86
ITEM0005402,ORD002267,PROD0032,1,0.05,2527.95,2401.55,403.12
ITEM0005403,ORD002452,PROD0057,1,0.2,17494.25,13995.4,2556.14
ITEM0005404,ORD000973,PROD0068,1,0,19399.02,19399.02,8276.34
ITEM0005405,ORD002068,PROD0080,2,0.25,46904.84,35178.63,2623.85
ITEM0005406,ORD000272,PROD0149,1,0.15,16805.53,14284.7,1484.37
ITEM0005407,ORD001205,PROD0080,3,0.1,70357.26,63321.53,14489.36
ITEM0005408,ORD002956,PROD0127,1,0.05,27826.63,26435.3,9039.32
ITEM0005409,ORD003032,PROD0041,2,0.1,38241.34,34417.21,10083.39
ITEM0005410,ORD003812,PROD0203,1,0.05,13915.4,13219.63,5003.33
ITEM0005411,ORD003784,PROD0111,1,0.15,4956.44,4212.97,911.47
ITEM0005412,ORD001897,PROD0013,4,0.15,79465.2,67545.42,13843.58
ITEM0005413,ORD003618,PROD0147,3,0.1,69033.39,62130.05,9763.64
ITEM0005414,ORD000631,PROD0171,2,0.1,20968.6,18871.74,1239.5
ITEM0005415,ORD003238,PROD0181,2,0.15,18281.5,15539.27,3644.95
ITEM0005416,ORD000807,PROD0160,3,0,18540.39,18540.39,3642.51
ITEM0005417,ORD001390,PROD0212,2,0.05,14945.2,14197.94,1750.26
ITEM0005418,ORD003344,PROD0027,1,0,24200.54,24200.54,8298.39
ITEM0005419,ORD000970,PROD0183,2,0.1,33903.84,30513.46,6667.48
ITEM0005420,ORD004206,PROD0040,2,0,29955.92,29955.92,9782.02
ITEM0005421,ORD004814,PROD0037,3,0,58297.2,58297.2,13778.16
ITEM0005422,ORD001726,PROD0159,1,0,4856.74,4856.74,1182.79
ITEM0005423,ORD002916,PROD0012,1,0.15,12178.75,10351.94,3298.86
ITEM0005424,ORD002490,PROD0113,1,0.1,19139.62,17225.66,1330.39
ITEM0005425,ORD003652,PROD0046,2,0,18567.88,18567.88,5505.18
ITEM0005426,ORD002847,PROD0095,1,0.05,3539.61,3362.63,559.56
ITEM0005427,ORD004129,PROD0049,2,0,48220.28,48220.28,15119.3
ITEM0005428,ORD004052,PROD0089,1,0.15,9991.19,8492.51,363.4
ITEM0005429,ORD002567,PROD0097,4,0.05,40747.28,38709.92,12638.08
ITEM0005430,ORD001118,PROD0212,1,0.05,7472.6,7098.97,875.13
ITEM0005431,ORD002013,PROD0199,3,0.1,54290.04,48861.04,17425.78
ITEM0005432,ORD004457,PROD0079,3,0.15,26821.11,22797.94,6833.38
ITEM0005433,ORD002807,PROD0017,2,0,30866.68,30866.68,6034.18
ITEM0005434,ORD002384,PROD0144,1,0,23651.6,23651.6,7585.91
ITEM0005435,ORD001130,PROD0076,1,0,1470.09,1470.09,312.92
ITEM0005436,ORD003459,PROD0204,1,0.1,11121.95,10009.76,3605.53
ITEM0005437,ORD002087,PROD0170,3,0.05,17168.64,16310.21,6213.14
ITEM0005438,ORD004765,PROD0011,1,0.1,13446.1,12101.49,3763.33
ITEM0005439,ORD004637,PROD0063,3,0.05,33110.25,31454.74,5360.35
ITEM0005440,ORD000973,PROD0125,2,0.15,14463.96,12294.37,267.35
ITEM0005441,ORD001593,PROD0053,1,0.1,17914.51,16123.06,1834.22
ITEM0005442,ORD001915,PROD0193,2,0,41188.72,41188.72,17448.62
ITEM0005443,ORD003719,PROD0029,2,0.15,27439,23323.15,4380.49
ITEM0005444,ORD000819,PROD0161,3,0,15432.21,15432.21,4086.6
ITEM0005445,ORD003137,PROD0172,1,0.1,20101.86,18091.67,2855.54
ITEM0005446,ORD001543,PROD0146,1,0.05,5951.75,5654.16,1842.1
ITEM0005447,ORD004327,PROD0097,1,0.1,10186.82,9168.14,2650.18
ITEM0005448,ORD004269,PROD0030,2,0.1,17987.88,16189.09,4467.11
ITEM0005449,ORD000224,PROD0140,3,0.2,24247.17,19397.74,3014.47
ITEM0005450,ORD001264,PROD0061,3,0.1,6983.07,6284.76,1607.13
ITEM0005451,ORD003270,PROD0148,2,0.2,28538.22,22830.58,2206.6
ITEM0005452,ORD001151,PROD0205,3,0.15,56731.68,48221.93,10615.97
ITEM0005453,ORD003685,PROD0156,3,0.05,787.95,748.55,287.6
ITEM0005454,ORD002931,PROD0109,1,0.1,11612.58,10451.32,2800.8
ITEM0005455,ORD000570,PROD0156,2,0.05,525.3,499.03,191.73
ITEM0005456,ORD002392,PROD0200,1,0.05,10068.26,9564.85,1153.19
ITEM0005457,ORD003201,PROD0064,2,0.1,35440.88,31896.79,11624.55
ITEM0005458,ORD003213,PROD0042,1,0,21135.45,21135.45,6854.54
ITEM0005459,ORD001285,PROD0060,1,0.05,5374.61,5105.88,1046.11
ITEM0005460,ORD001179,PROD0015,1,0.1,6077.14,5469.43,1160.92
ITEM0005461,ORD002827,PROD0160,1,0.05,6180.13,5871.12,905.16
ITEM0005462,ORD004975,PROD0012,2,0,24357.5,24357.5,10251.34
ITEM0005463,ORD001567,PROD0160,2,0.15,12360.26,10506.22,574.3
ITEM0005464,ORD001135,PROD0134,3,0.1,76051.98,68446.78,18365.59
ITEM0005465,ORD002786,PROD0061,2,0.1,4655.38,4189.84,1071.42
ITEM0005466,ORD000735,PROD0007,1,0.15,9933.55,8443.52,2445.46
ITEM0005467,ORD001856,PROD0057,1,0.1,17494.25,15744.83,4305.57
ITEM0005468,ORD003643,PROD0099,4,0.05,12883.52,12239.34,2062.42
ITEM0005469,ORD001773,PROD0195,1,0.1,11548.65,10393.78,2171.03
ITEM0005470,ORD001459,PROD0178,1,0.05,4937.23,4690.37,1508.68
ITEM0005471,ORD004270,PROD0158,2,0,1550.04,1550.04,584.34
ITEM0005472,ORD004566,PROD0093,2,0.15,19366.14,16461.22,4918.52
ITEM0005473,ORD001495,PROD0007,1,0.1,9933.55,8940.19,2942.13
ITEM0005474,ORD000917,PROD0163,2,0.2,2309.14,1847.31,-130.71
ITEM0005475,ORD002984,PROD0174,1,0.15,11980.65,10183.55,137.34
ITEM0005476,ORD004511,PROD0218,1,0.1,499.26,449.33,156.74
ITEM0005477,ORD000033,PROD0115,1,0.05,2532.67,2406.04,797.35
ITEM0005478,ORD004501,PROD0220,4,0,97027.6,97027.6,28168.36
ITEM0005479,ORD001547,PROD0174,1,0,11980.65,11980.65,1934.44
ITEM0005480,ORD003704,PROD0117,1,0.1,3692.06,3322.85,337.59
ITEM0005481,ORD001098,PROD0089,2,0.15,19982.38,16985.02,726.8
ITEM0005482,ORD004891,PROD0136,1,0,20289.27,20289.27,2660.97
ITEM0005483,ORD001711,PROD0046,1,0.05,9283.94,8819.74,2288.39
ITEM0005484,ORD000428,PROD0059,2,0,8782.06,8782.06,3131.46
ITEM0005485,ORD000554,PROD0015,5,0.2,30385.7,24308.56,2766.01
ITEM0005486,ORD004895,PROD0117,1,0.05,3692.06,3507.46,522.2
ITEM0005487,ORD003671,PROD0084,5,0.2,37455.45,29964.36,8400.41
ITEM0005488,ORD000938,PROD0040,1,0.1,14977.96,13480.16,3393.21
ITEM0005489,ORD000457,PROD0127,2,0.1,55653.26,50087.93,15295.97
ITEM0005490,ORD001734,PROD0054,2,0.15,28590.86,24302.23,2809.15
ITEM0005491,ORD001298,PROD0090,1,0.05,20748.86,19711.42,4173.85
ITEM0005492,ORD003580,PROD0214,2,0.1,32734.44,29461,3281.2
ITEM0005493,ORD000968,PROD0043,1,0.1,14567.24,13110.52,3463.02
ITEM0005494,ORD000809,PROD0219,1,0.05,27006.32,25656,8341.21
ITEM0005495,ORD004728,PROD0184,1,0,5590.8,5590.8,2004.45
ITEM0005496,ORD003011,PROD0102,4,0.05,82878.64,78734.71,29108.71
ITEM0005497,ORD000524,PROD0149,4,0.1,67222.12,60499.91,9298.59
ITEM0005498,ORD002672,PROD0217,2,0.1,21668.48,19501.63,5729.57
ITEM0005499,ORD004644,PROD0078,3,0,60917.46,60917.46,25035.57
ITEM0005500,ORD002446,PROD0128,1,0.05,18612.47,17681.85,3830.12
ITEM0005501,ORD003597,PROD0110,3,0.15,38690.61,32887.02,7725.03
ITEM0005502,ORD004552,PROD0182,4,0,108147.84,108147.84,44228.92
ITEM0005503,ORD003420,PROD0075,2,0.05,23130.8,21974.26,8316.68
ITEM0005504,ORD003510,PROD0080,5,0.1,117262.1,105535.89,24148.94
ITEM0005505,ORD004781,PROD0092,3,0.05,25692.93,24408.28,7099.69
ITEM0005506,ORD004069,PROD0125,2,0.05,14463.96,13740.76,1713.74
ITEM0005507,ORD004594,PROD0105,3,0.2,40113.99,32091.19,3861.1
ITEM0005508,ORD000429,PROD0102,1,0.15,20719.66,17611.71,5205.21
ITEM0005509,ORD004761,PROD0106,4,0.15,52027.08,44223.02,6722.42
ITEM0005510,ORD000546,PROD0026,1,0.1,13275.14,11947.63,3730.53
ITEM0005511,ORD002565,PROD0158,1,0.25,775.02,581.26,98.41
ITEM0005512,ORD002715,PROD0106,1,0,13006.77,13006.77,3631.62
ITEM0005513,ORD001358,PROD0109,1,0.2,11612.58,9290.06,1639.54
ITEM0005514,ORD004093,PROD0159,1,0.15,4856.74,4128.23,454.28
ITEM0005515,ORD004469,PROD0013,2,0.05,39732.6,37745.97,10895.05
ITEM0005516,ORD003256,PROD0105,3,0.1,40113.99,36102.59,7872.5
ITEM0005517,ORD003193,PROD0057,1,0.15,17494.25,14870.11,3430.85
ITEM0005518,ORD001504,PROD0130,1,0.15,8360.75,7106.64,1127.22
ITEM0005519,ORD000838,PROD0107,1,0.1,14258.33,12832.5,3503.51
ITEM0005520,ORD000001,PROD0220,2,0.1,48513.8,43662.42,9232.8
ITEM0005521,ORD000227,PROD0164,2,0.05,16713.12,15877.46,1969.24
ITEM0005522,ORD001432,PROD0029,1,0.15,13719.5,11661.57,2190.24
ITEM0005523,ORD001837,PROD0144,1,0.1,23651.6,21286.44,5220.75
ITEM0005524,ORD002308,PROD0068,2,0.05,38798.04,36858.14,14612.78
ITEM0005525,ORD001102,PROD0127,1,0.05,27826.63,26435.3,9039.32
ITEM0005526,ORD000786,PROD0076,1,0.05,1470.09,1396.59,239.42
ITEM0005527,ORD003861,PROD0162,1,0.1,12988.13,11689.32,1321.75
ITEM0005528,ORD001078,PROD0173,2,0.05,25589.9,24310.4,5945.48
ITEM0005529,ORD003029,PROD0193,3,0.1,61783.08,55604.77,19994.62
ITEM0005530,ORD004475,PROD0081,1,0.1,6304.12,5673.71,2029.87
ITEM0005531,ORD001860,PROD0085,1,0.1,26654.63,23989.17,8163.27
ITEM0005532,ORD004674,PROD0156,2,0.1,525.3,472.77,165.47
ITEM0005533,ORD000546,PROD0111,2,0.05,9912.88,9417.24,2814.24
ITEM0005534,ORD002853,PROD0196,2,0.1,11590.9,10431.81,2181.25
ITEM0005535,ORD002784,PROD0037,1,0.15,19432.4,16517.54,1677.86
ITEM0005536,ORD002636,PROD0021,1,0,20513.07,20513.07,5998.06
ITEM0005537,ORD000362,PROD0017,2,0.1,30866.68,27780.01,2947.51
ITEM0005538,ORD002474,PROD0194,2,0.05,52250.2,49637.69,18649.81
ITEM0005539,ORD000519,PROD0032,1,0.2,2527.95,2022.36,23.93
ITEM0005540,ORD003468,PROD0062,1,0.15,2328.45,1979.18,374.56
ITEM0005541,ORD004625,PROD0139,2,0,36159.54,36159.54,13039.78
ITEM0005542,ORD000441,PROD0081,2,0.05,12608.24,11977.83,4690.15
ITEM0005543,ORD002640,PROD0155,2,0.1,8805.78,7925.2,411.3
ITEM0005544,ORD000836,PROD0159,2,0.2,9713.48,7770.78,422.88
ITEM0005545,ORD002206,PROD0016,1,0.15,9295,7900.75,727.87
ITEM0005546,ORD004021,PROD0094,2,0.05,46099.86,43794.87,9185.59
ITEM0005547,ORD002383,PROD0092,2,0.05,17128.62,16272.19,4733.13
ITEM0005548,ORD000730,PROD0005,2,0,3931.54,3931.54,538.88
ITEM0005549,ORD004170,PROD0076,3,0.15,4410.27,3748.73,277.22
ITEM0005550,ORD001532,PROD0140,2,0.2,16164.78,12931.82,2009.64
ITEM0005551,ORD002626,PROD0070,2,0.15,45391.82,38583.05,11265.87
ITEM0005552,ORD004483,PROD0114,1,0.05,15856.44,15063.62,2110.35
ITEM0005553,ORD003058,PROD0080,1,0.25,23452.42,17589.31,1311.92
ITEM0005554,ORD000990,PROD0156,1,0.05,262.65,249.52,95.87
ITEM0005555,ORD003029,PROD0214,1,0.1,16367.22,14730.5,1640.6
ITEM0005556,ORD000019,PROD0215,3,0.15,55743.15,47381.68,12613.72
ITEM0005557,ORD004746,PROD0098,2,0,35292.26,35292.26,9613.5
ITEM0005558,ORD003293,PROD0024,3,0.1,39607.17,35646.45,6181.41
ITEM0005559,ORD002258,PROD0029,1,0.05,13719.5,13033.52,3562.19
ITEM0005560,ORD000824,PROD0044,3,0.05,63804.63,60614.4,14955.06
ITEM0005561,ORD004560,PROD0053,1,0.1,17914.51,16123.06,1834.22
ITEM0005562,ORD002950,PROD0151,3,0.1,10169.19,9152.27,2878.73
ITEM0005563,ORD001312,PROD0125,1,0,7231.98,7231.98,1218.47
ITEM0005564,ORD003353,PROD0150,2,0,28140,28140,11783.68
ITEM0005565,ORD001118,PROD0107,2,0.1,28516.66,25664.99,7007.01
ITEM0005566,ORD003069,PROD0100,2,0.1,43916.2,39524.58,5309.48
ITEM0005567,ORD002063,PROD0154,1,0.2,4430.06,3544.05,896.2
ITEM0005568,ORD004291,PROD0166,1,0.1,28105.81,25295.23,7766.85
ITEM0005569,ORD000160,PROD0003,1,0.05,504.44,479.22,51.65
ITEM0005570,ORD000631,PROD0169,1,0.2,4480.93,3584.74,929.25
ITEM0005571,ORD002121,PROD0094,5,0.15,115249.65,97962.2,11439
ITEM0005572,ORD003144,PROD0150,1,0.2,14070,11256,3077.84
ITEM0005573,ORD003845,PROD0053,2,0.1,35829.02,32246.12,3668.44
ITEM0005574,ORD001595,PROD0144,1,0.1,23651.6,21286.44,5220.75
ITEM0005575,ORD003467,PROD0052,1,0.05,15366.49,14598.17,4295.04
ITEM0005576,ORD004194,PROD0178,2,0.1,9874.46,8887.01,2523.63
ITEM0005577,ORD000697,PROD0063,2,0.15,22073.5,18762.47,1366.21
ITEM0005578,ORD004332,PROD0128,3,0,55837.41,55837.41,14282.22
ITEM0005579,ORD004226,PROD0023,2,0.1,29801.2,26821.08,6625.64
ITEM0005580,ORD000717,PROD0031,2,0.05,2961.18,2813.12,1084.14
ITEM0005581,ORD003877,PROD0157,1,0.1,10189.54,9170.59,3118.04
ITEM0005582,ORD001310,PROD0054,1,0.05,14295.43,13580.66,2834.12
ITEM0005583,ORD001364,PROD0071,1,0.2,29147.69,23318.15,6233.13
ITEM0005584,ORD000103,PROD0172,1,0.15,20101.86,17086.58,1850.45
ITEM0005585,ORD000806,PROD0038,1,0.1,1889.37,1700.43,223.83
ITEM0005586,ORD004930,PROD0107,1,0.15,14258.33,12119.58,2790.59
ITEM0005587,ORD003976,PROD0195,3,0.1,34645.95,31181.35,6513.1
ITEM0005588,ORD004200,PROD0186,1,0.1,15961.48,14365.33,3842.86
ITEM0005589,ORD001411,PROD0045,2,0.15,32682.24,27779.9,5814.36
ITEM0005590,ORD001161,PROD0047,3,0.05,80021.49,76020.42,22936.68
ITEM0005591,ORD004253,PROD0076,2,0.15,2940.18,2499.15,184.81
ITEM0005592,ORD002606,PROD0029,2,0.1,27439,24695.1,5752.44
ITEM0005593,ORD004603,PROD0026,1,0.05,13275.14,12611.38,4394.28
ITEM0005594,ORD002894,PROD0122,1,0.15,2269.53,1929.1,426.16
ITEM0005595,ORD002384,PROD0037,2,0.05,38864.8,36921.56,7242.2
ITEM0005596,ORD004844,PROD0005,1,0.15,1965.77,1670.9,-25.43
ITEM0005597,ORD001527,PROD0131,1,0,3237.12,3237.12,1198.42
ITEM0005598,ORD000799,PROD0128,1,0,18612.47,18612.47,4760.74
ITEM0005599,ORD001829,PROD0219,2,0,54012.64,54012.64,19383.06
ITEM0005600,ORD004051,PROD0127,2,0.05,55653.26,52870.6,18078.64
ITEM0005601,ORD000287,PROD0058,5,0.2,43195.5,34556.4,5545.65
ITEM0005602,ORD002797,PROD0190,2,0.1,34299.76,30869.78,6966.22
ITEM0005603,ORD002721,PROD0182,3,0,81110.88,81110.88,33171.69
ITEM0005604,ORD001829,PROD0058,1,0.05,8639.1,8207.15,2405
ITEM0005605,ORD000944,PROD0060,1,0,5374.61,5374.61,1314.84
ITEM0005606,ORD001330,PROD0013,1,0.15,19866.3,16886.35,3460.89
ITEM0005607,ORD001278,PROD0157,4,0.1,40758.16,36682.34,12472.14
ITEM0005608,ORD003428,PROD0142,1,0.05,5869.7,5576.21,2019.45
ITEM0005609,ORD001440,PROD0021,1,0.2,20513.07,16410.46,1895.45
ITEM0005610,ORD000072,PROD0163,1,0,1154.57,1154.57,165.56
ITEM0005611,ORD004212,PROD0036,4,0.15,41803.36,35532.86,9341.7
ITEM0005612,ORD002195,PROD0003,1,0.15,504.44,428.77,1.2
ITEM0005613,ORD003093,PROD0111,1,0.1,4956.44,4460.8,1159.3
ITEM0005614,ORD002768,PROD0171,3,0.05,31452.9,29880.25,3431.89
ITEM0005615,ORD004711,PROD0033,1,0.1,17395.33,15655.8,3785.85
ITEM0005616,ORD002726,PROD0012,2,0,24357.5,24357.5,10251.34
ITEM0005617,ORD001965,PROD0070,1,0.1,22695.91,20426.32,6767.73
ITEM0005618,ORD004439,PROD0177,4,0.2,79789.44,63831.55,7291.91
ITEM0005619,ORD004752,PROD0084,1,0,7491.09,7491.09,3178.3
ITEM0005620,ORD004616,PROD0022,3,0.1,23995.32,21595.79,2100.71
ITEM0005621,ORD004168,PROD0150,4,0.05,56280,53466,20753.36
ITEM0005622,ORD002225,PROD0172,3,0.1,60305.58,54275.02,8566.63
ITEM0005623,ORD004865,PROD0113,1,0.05,19139.62,18182.64,2287.37
ITEM0005624,ORD001202,PROD0169,3,0,13442.79,13442.79,5476.32
ITEM0005625,ORD004010,PROD0065,2,0.05,13661.72,12978.63,3275.97
ITEM0005626,ORD001029,PROD0174,1,0.15,11980.65,10183.55,137.34
ITEM0005627,ORD003375,PROD0060,2,0.1,10749.22,9674.3,1554.76
ITEM0005628,ORD002154,PROD0209,1,0,6536.37,6536.37,1524.48
ITEM0005629,ORD002323,PROD0078,1,0.1,20305.82,18275.24,6314.61
ITEM0005630,ORD002975,PROD0125,1,0,7231.98,7231.98,1218.47
ITEM0005631,ORD002396,PROD0190,1,0.05,17149.88,16292.39,4340.61
ITEM0005632,ORD004192,PROD0194,1,0.1,26125.1,23512.59,8018.65
ITEM0005633,ORD003227,PROD0077,1,0.15,14444.47,12277.8,3865.7
ITEM0005634,ORD004590,PROD0157,1,0,10189.54,10189.54,4136.99
ITEM0005635,ORD001952,PROD0022,1,0.1,7998.44,7198.6,700.24
ITEM0005636,ORD001272,PROD0020,1,0.1,11822.05,10639.84,1817.7
ITEM0005637,ORD001834,PROD0199,1,0.1,18096.68,16287.01,5808.59
ITEM0005638,ORD004090,PROD0088,1,0.05,11290.59,10726.06,3167.45
ITEM0005639,ORD001759,PROD0125,1,0.2,7231.98,5785.58,-227.93
ITEM0005640,ORD001086,PROD0192,2,0.1,5932.42,5339.18,366.68
ITEM0005641,ORD001000,PROD0093,1,0,9683.07,9683.07,3911.72
ITEM0005642,ORD002109,PROD0030,1,0.05,8993.94,8544.24,2683.25
ITEM0005643,ORD000013,PROD0184,1,0.1,5590.8,5031.72,1445.37
ITEM0005644,ORD001725,PROD0071,2,0.05,58295.38,55380.61,21210.57
ITEM0005645,ORD003890,PROD0036,1,0.25,10450.84,7838.13,1290.34
ITEM0005646,ORD003730,PROD0038,1,0.05,1889.37,1794.9,318.3
ITEM0005647,ORD000564,PROD0154,1,0.05,4430.06,4208.56,1560.71
ITEM0005648,ORD003912,PROD0013,4,0,79465.2,79465.2,25763.36
ITEM0005649,ORD003520,PROD0061,1,0.1,2327.69,2094.92,535.71
ITEM0005650,ORD004950,PROD0143,2,0.1,44174.78,39757.3,11023.7
ITEM0005651,ORD004011,PROD0117,1,0.2,3692.06,2953.65,-31.61
ITEM0005652,ORD001305,PROD0025,5,0.1,8168.3,7351.47,780.12
ITEM0005653,ORD004338,PROD0049,4,0.1,96440.56,86796.5,20594.54
ITEM0005654,ORD002920,PROD0175,4,0.2,55152.12,44121.7,1472.1
ITEM0005655,ORD001469,PROD0107,4,0,57033.32,57033.32,19717.36
ITEM0005656,ORD000718,PROD0136,2,0.15,40578.54,34491.76,-764.84
ITEM0005657,ORD003028,PROD0026,2,0.1,26550.28,23895.25,7461.05
ITEM0005658,ORD002840,PROD0196,1,0.15,5795.45,4926.13,800.85
ITEM0005659,ORD004739,PROD0133,4,0.1,51304.92,46174.43,15243.23
ITEM0005660,ORD004324,PROD0032,3,0.15,7583.85,6446.27,450.98
ITEM0005661,ORD004929,PROD0159,1,0.1,4856.74,4371.07,697.12
ITEM0005662,ORD004071,PROD0210,3,0.1,78344.4,70509.96,21341.28
ITEM0005663,ORD002338,PROD0035,2,0,55140.88,55140.88,21706.9
ITEM0005664,ORD002091,PROD0049,1,0.2,24110.14,19288.11,2737.62
ITEM0005665,ORD002615,PROD0087,1,0.05,19245.03,18282.78,5123.16
ITEM0005666,ORD001537,PROD0073,2,0.1,19214.9,17293.41,5238.95
ITEM0005667,ORD000810,PROD0197,2,0,33684.2,33684.2,8001.46
ITEM0005668,ORD000104,PROD0070,1,0.2,22695.91,18156.73,4498.14
ITEM0005669,ORD004630,PROD0173,4,0.05,51179.8,48620.81,11890.97
ITEM0005670,ORD001216,PROD0071,2,0.15,58295.38,49551.07,15381.03
ITEM0005671,ORD000262,PROD0007,2,0,19867.1,19867.1,7870.98
ITEM0005672,ORD003765,PROD0058,1,0.05,8639.1,8207.15,2405
ITEM0005673,ORD001096,PROD0076,2,0,2940.18,2940.18,625.84
ITEM0005674,ORD004226,PROD0168,2,0.1,38917.32,35025.59,10333.89
ITEM0005675,ORD001399,PROD0079,1,0.1,8940.37,8046.33,2724.81
ITEM0005676,ORD004693,PROD0189,1,0.1,17795.34,16015.81,4731.97
ITEM0005677,ORD001109,PROD0022,3,0,23995.32,23995.32,4500.24
ITEM0005678,ORD004062,PROD0159,3,0.2,14570.22,11656.18,634.33
ITEM0005679,ORD003537,PROD0154,5,0,22150.3,22150.3,8911.05
ITEM0005680,ORD002485,PROD0218,1,0.25,499.26,374.44,81.85
ITEM0005681,ORD001468,PROD0121,2,0.25,13057.16,9792.87,1107.31
ITEM0005682,ORD002383,PROD0167,2,0,49850.5,49850.5,20557.92
ITEM0005683,ORD000306,PROD0113,1,0.1,19139.62,17225.66,1330.39
ITEM0005684,ORD000632,PROD0092,1,0.2,8564.31,6851.45,1081.92
ITEM0005685,ORD001725,PROD0022,1,0.15,7998.44,6798.67,300.31
ITEM0005686,ORD003798,PROD0127,1,0.05,27826.63,26435.3,9039.32
ITEM0005687,ORD003492,PROD0104,1,0.2,12239.72,9791.78,2648.6
ITEM0005688,ORD000874,PROD0137,1,0.05,16943.68,16096.5,2801.07
ITEM0005689,ORD002432,PROD0006,2,0.1,41037.32,36933.59,8613.19
ITEM0005690,ORD003194,PROD0016,1,0.15,9295,7900.75,727.87
ITEM0005691,ORD001821,PROD0025,1,0.05,1633.66,1551.98,237.71
ITEM0005692,ORD003862,PROD0095,1,0.25,3539.61,2654.71,-148.36
ITEM0005693,ORD000159,PROD0056,1,0.1,12603.87,11343.48,3799.41
ITEM0005694,ORD004403,PROD0090,1,0.05,20748.86,19711.42,4173.85
ITEM0005695,ORD004798,PROD0200,4,0.1,40273.04,36245.74,2599.1
ITEM0005696,ORD001940,PROD0141,1,0.15,9820.32,8347.27,2150.07
ITEM0005697,ORD000747,PROD0191,2,0.05,37605.18,35724.92,5460.66
ITEM0005698,ORD003000,PROD0129,1,0.05,18062.74,17159.6,1967.49
ITEM0005699,ORD000389,PROD0046,1,0.1,9283.94,8355.55,1824.2
ITEM0005700,ORD000638,PROD0138,1,0.1,1217.31,1095.58,200.36
ITEM0005701,ORD003888,PROD0035,1,0,27570.44,27570.44,10853.45
ITEM0005702,ORD001142,PROD0153,2,0.2,17784.68,14227.74,1877.98
ITEM0005703,ORD001685,PROD0194,2,0,52250.2,52250.2,21262.32
ITEM0005704,ORD003119,PROD0040,1,0,14977.96,14977.96,4891.01
ITEM0005705,ORD000304,PROD0099,2,0.1,6441.76,5797.58,709.12
ITEM0005706,ORD004563,PROD0186,4,0.1,63845.92,57461.33,15371.45
ITEM0005707,ORD001312,PROD0040,2,0.05,29955.92,28458.12,8284.22
ITEM0005708,ORD003223,PROD0087,4,0.15,76980.12,65433.1,12794.62
ITEM0005709,ORD002283,PROD0127,1,0.15,27826.63,23652.64,6256.66
ITEM0005710,ORD003544,PROD0155,1,0.05,4402.89,4182.75,425.8
ITEM0005711,ORD004876,PROD0216,1,0.05,9615.86,9135.07,1909.56
ITEM0005712,ORD001846,PROD0091,5,0.2,66008.35,52806.68,13872.93
ITEM0005713,ORD002312,PROD0041,3,0.05,57362.01,54493.91,17993.18
ITEM0005714,ORD001305,PROD0066,1,0.1,2931.28,2638.15,541.61
ITEM0005715,ORD003146,PROD0191,3,0,56407.77,56407.77,11011.38
ITEM0005716,ORD003948,PROD0100,1,0.05,21958.1,20860.19,3752.64
ITEM0005717,ORD003607,PROD0151,1,0.15,3389.73,2881.27,790.09
ITEM0005718,ORD002748,PROD0043,2,0.05,29134.48,27677.76,8382.76
ITEM0005719,ORD001399,PROD0178,1,0.1,4937.23,4443.51,1261.82
ITEM0005720,ORD003497,PROD0067,4,0,38605.16,38605.16,13589.6
ITEM0005721,ORD002368,PROD0155,1,0,4402.89,4402.89,645.94
ITEM0005722,ORD002227,PROD0059,1,0.1,4391.03,3951.93,1126.63
ITEM0005723,ORD003262,PROD0011,2,0.05,26892.2,25547.59,8871.27
ITEM0005724,ORD004191,PROD0160,1,0.2,6180.13,4944.1,-21.86
ITEM0005725,ORD000567,PROD0028,1,0,6922.32,6922.32,1095.48
ITEM0005726,ORD003114,PROD0217,1,0.2,10834.24,8667.39,1781.36
ITEM0005727,ORD004638,PROD0155,1,0.2,4402.89,3522.31,-234.64
ITEM0005728,ORD000786,PROD0198,2,0.15,1594.06,1354.95,-4.33
ITEM0005729,ORD002605,PROD0072,3,0.05,30519.66,28993.68,10299.42
ITEM0005730,ORD000766,PROD0089,1,0.15,9991.19,8492.51,363.4
ITEM0005731,ORD001751,PROD0216,2,0.1,19231.72,17308.55,2857.53
ITEM0005732,ORD000499,PROD0181,2,0.15,18281.5,15539.27,3644.95
ITEM0005733,ORD000220,PROD0136,3,0.05,60867.81,57824.42,4939.52
ITEM0005734,ORD004320,PROD0184,2,0.2,11181.6,8945.28,1772.58
ITEM0005735,ORD004118,PROD0166,4,0.05,112423.24,106802.08,36688.56
ITEM0005736,ORD002137,PROD0083,1,0.1,15580.33,14022.3,602.82
ITEM0005737,ORD003057,PROD0196,2,0.1,11590.9,10431.81,2181.25
ITEM0005738,ORD003958,PROD0067,1,0.15,9651.29,8203.6,1949.71
