order_id,shipping_mode,dispatch_date,delivery_date,shipping_cost
ORD003941,Standard,2025-07-19,2025-07-21,156.3
ORD003942,Standard,2024-04-20,2024-04-28,290.44
ORD003943,Standard,2024-02-01,2024-02-09,58.97
ORD003944,Standard,2024-10-06,2024-10-08,78.32
ORD003945,Standard,2024-08-26,2024-08-28,129.91
ORD003946,Same Day,2025-03-08,2025-03-10,381.16
ORD003947,Express,2025-07-03,2025-07-05,284.7
ORD003948,Standard,2025-12-11,2025-12-14,246.88
ORD003949,Standard,2025-03-21,2025-03-23,233.09
ORD003950,Standard,2026-07-21,2026-07-25,111.62
ORD003951,Same Day,2025-08-16,2025-08-19,247.44
ORD003952,Express,2026-07-12,2026-07-20,267.23
ORD003953,Express,2026-05-02,2026-05-06,323.98
ORD003954,Standard,2025-07-13,2025-07-19,68.57
ORD003955,Standard,2024-02-12,2024-02-14,39.2
ORD003956,Standard,2024-07-26,2024-08-02,286.7
ORD003957,Standard,2025-07-21,2025-07-26,166.84
ORD003958,Same Day,2024-07-22,2024-07-30,304.18
ORD003959,Standard,2025-11-21,2025-11-25,112.4
ORD003960,Express,2024-08-01,2024-08-06,241.04
ORD003961,Standard,2024-04-12,2024-04-18,96.68
ORD003962,Standard,2026-03-15,2026-03-18,279.29
ORD003963,Standard,2024-01-18,2024-01-20,69.88
ORD003964,Express,2024-06-15,2024-06-16,359.79
ORD003965,Standard,2024-05-03,2024-05-06,191.15
ORD003966,Express,2024-11-22,2024-11-25,233.67
ORD003967,Same Day,2026-08-12,2026-08-15,358.54
ORD003968,Standard,2025-05-19,2025-05-23,153.96
ORD003969,Standard,2024-09-03,2024-09-10,163.25
ORD003970,Standard,2025-05-29,2025-06-03,267.47
ORD003971,Express,2024-05-07,2024-05-12,290.91
ORD003972,Standard,2024-05-04,2024-05-06,144.92
ORD003973,Express,2024-03-26,2024-03-27,241.5
ORD003974,Express,2025-03-21,2025-03-24,269.07
ORD003975,Express,2024-12-20,2024-12-23,133.53
ORD003976,Standard,2025-05-24,2025-05-30,74.16
ORD003977,Express,2024-10-19,2024-10-22,341.46
ORD003978,Standard,2025-08-21,2025-08-23,101.3
ORD003979,Express,2026-07-28,2026-07-29,263.08
ORD003980,Standard,2026-08-31,2026-09-06,299.21
ORD003981,Express,2025-10-06,2025-10-11,238.14
ORD003982,Standard,2025-02-18,2025-02-24,271.46
ORD003983,Standard,2024-06-01,2024-06-07,91.14
ORD003984,Standard,2025-02-05,2025-02-13,91.26
ORD003985,Express,2024-01-30,2024-02-06,179.6
ORD003986,Standard,2024-02-16,2024-02-19,189.59
ORD003987,Standard,2024-04-26,2024-05-03,208.03
ORD003988,Same Day,2025-03-08,2025-03-14,210.22
ORD003989,Standard,2026-03-10,2026-03-13,62.57
ORD003990,Standard,2026-04-15,2026-04-16,278.08
ORD003991,Express,2026-04-05,2026-04-08,251.5
ORD003992,Standard,2025-02-23,2025-03-01,213.9
ORD003993,Standard,2026-06-12,2026-06-20,198.46
ORD003994,Same Day,2024-06-30,2024-07-07,185.42
ORD003995,Same Day,2024-12-01,2024-12-07,441.95
ORD003996,Express,2025-09-02,2025-09-10,216.03
ORD003997,Express,2026-02-10,2026-02-18,117.26
ORD003998,Standard,2025-01-17,2025-01-18,142.02
ORD003999,Standard,2024-02-02,2024-02-03,59.96
ORD004000,Express,2026-08-09,2026-08-16,175.5
ORD004001,Standard,2026-08-05,2026-08-12,165.64
ORD004002,Express,2025-12-20,2025-12-23,148.88
ORD004003,Standard,2026-02-19,2026-02-20,259.65
ORD004004,Express,2024-01-19,2024-01-26,281.17
ORD004005,Same Day,2026-07-21,2026-07-24,387.24
ORD004006,Express,2026-02-19,2026-02-22,238.21
ORD004007,Standard,2026-08-13,2026-08-17,226.14
ORD004008,Standard,2024-10-23,2024-10-25,208.72
ORD004009,Standard,2025-11-22,2025-11-26,98.52
ORD004010,Standard,2026-02-16,2026-02-19,161.02
ORD004011,Standard,2024-01-28,2024-01-31,93.26
ORD004012,Standard,2024-05-30,2024-06-01,198.52
ORD004013,Standard,2026-01-06,2026-01-10,272.55
ORD004014,Express,2026-01-10,2026-01-11,345.04
ORD004015,Standard,2025-07-21,2025-07-24,97.16
ORD004016,Standard,2025-08-30,2025-09-03,207.71
ORD004017,Same Day,2024-10-12,2024-10-13,225.62
ORD004018,Express,2025-09-11,2025-09-15,150.11
ORD004019,Same Day,2026-07-07,2026-07-12,321.04
ORD004020,Standard,2025-01-23,2025-01-28,68.11
ORD004021,Express,2024-09-06,2024-09-10,310.79
ORD004022,Standard,2024-02-16,2024-02-24,166.38
ORD004023,Standard,2026-08-09,2026-08-14,139.6
ORD004024,Express,2026-07-11,2026-07-19,351.24
ORD004025,Standard,2025-06-11,2025-06-18,135.19
ORD004026,Express,2024-06-14,2024-06-22,203.26
ORD004027,Express,2025-05-26,2025-05-30,246.56
ORD004028,Express,2024-10-16,2024-10-24,256.34
ORD004029,Express,2024-08-07,2024-08-14,281.62
ORD004030,Express,2025-04-13,2025-04-14,145.81
ORD004031,Standard,2026-08-24,2026-08-31,86.18
ORD004032,Express,2025-04-16,2025-04-21,225.55
ORD004033,Standard,2024-06-29,2024-07-01,199.31
ORD004034,Standard,2024-06-20,2024-06-27,68.47
ORD004035,Standard,2024-08-17,2024-08-25,107.07
ORD004036,Express,2025-01-05,2025-01-09,254.58
ORD004037,Express,2025-07-07,2025-07-09,240.99
ORD004038,Standard,2026-07-23,2026-07-28,172.39
ORD004039,Express,2025-12-09,2025-12-16,170.87
ORD004040,Standard,2024-06-12,2024-06-13,229.76
ORD004041,Standard,2025-04-23,2025-04-26,208.13
ORD004042,Express,2025-12-04,2025-12-06,223.26
ORD004043,Express,2024-08-05,2024-08-06,302.59
ORD004044,Express,2024-05-10,2024-05-18,236.58
ORD004045,Express,2024-08-25,2024-08-29,348.64
ORD004046,Standard,2026-04-24,2026-05-02,148.31
ORD004047,Standard,2025-11-19,2025-11-24,236.28
ORD004048,Standard,2024-08-06,2024-08-08,49.55
ORD004049,Standard,2025-09-12,2025-09-17,123.6
ORD004050,Express,2025-08-20,2025-08-22,177.85
ORD004051,Standard,2024-12-17,2024-12-24,103.18
ORD004052,Standard,2024-03-08,2024-03-09,283.56
ORD004053,Standard,2024-01-04,2024-01-05,257.85
ORD004054,Express,2024-08-23,2024-08-28,220.14
ORD004055,Standard,2024-08-12,2024-08-17,172.84
ORD004056,Standard,2025-10-06,2025-10-09,92.23
ORD004057,Same Day,2024-10-20,2024-10-25,257.88
ORD004058,Standard,2024-09-10,2024-09-14,160.17
ORD004059,Same Day,2026-08-26,2026-08-30,329.54
ORD004060,Standard,2026-08-03,2026-08-07,162.74
ORD004061,Standard,2025-03-08,2025-03-11,204.69
ORD004062,Standard,2025-10-26,2025-11-01,185.55
ORD004063,Standard,2025-07-24,2025-07-25,267.5
ORD004064,Standard,2024-02-29,2024-03-07,201.29
ORD004065,Standard,2024-06-11,2024-06-18,85.5
ORD004066,Standard,2025-10-05,2025-10-09,94.52
ORD004067,Standard,2026-04-26,2026-05-01,88.94
ORD004068,Standard,2024-06-05,2024-06-08,112.12
ORD004069,Express,2024-06-09,2024-06-12,332.83
ORD004070,Standard,2026-01-09,2026-01-13,299.9
ORD004071,Standard,2025-05-26,2025-05-29,181.59
ORD004072,Express,2024-07-18,2024-07-23,311.92
ORD004073,Standard,2026-05-03,2026-05-06,231.13
ORD004074,Standard,2025-08-03,2025-08-06,232.16
ORD004075,Standard,2024-05-29,2024-06-01,158.76
ORD004076,Express,2026-05-23,2026-05-28,205.95
ORD004077,Standard,2026-02-13,2026-02-16,282.04
ORD004078,Standard,2024-07-27,2024-08-04,89.27
ORD004079,Express,2024-12-17,2024-12-18,209.86
ORD004080,Same Day,2026-03-11,2026-03-13,446.02
ORD004081,Express,2024-12-30,2025-01-01,134.78
ORD004082,Express,2025-04-03,2025-04-11,335.51
ORD004083,Standard,2025-05-16,2025-05-24,114.53
ORD004084,Standard,2026-04-09,2026-04-17,102.09
ORD004085,Standard,2024-11-18,2024-11-26,245.07
ORD004086,Same Day,2025-03-28,2025-04-01,295.72
ORD004087,Express,2026-04-14,2026-04-21,132.79
ORD004088,Express,2024-11-12,2024-11-17,179.13
ORD004089,Express,2025-08-17,2025-08-23,190.05
ORD004090,Express,2026-08-11,2026-08-19,329.37
ORD004091,Express,2026-06-09,2026-06-12,359.82
ORD004092,Standard,2026-01-01,2026-01-04,217.27
ORD004093,Express,2025-12-21,2025-12-26,315.41
ORD004094,Standard,2025-12-04,2025-12-08,171.13
ORD004095,Standard,2024-11-07,2024-11-10,179.88
ORD004096,Standard,2024-07-10,2024-07-18,64.72
ORD004097,Express,2025-07-20,2025-07-22,187.41
ORD004098,Standard,2025-08-04,2025-08-10,203.81
ORD004099,Express,2025-06-17,2025-06-20,267.25
ORD004100,Standard,2024-08-24,2024-08-25,219.92
ORD004101,Express,2026-05-14,2026-05-18,296.19
ORD004102,Express,2026-06-22,2026-06-29,212.19
ORD004103,Standard,2024-10-06,2024-10-11,222.04
ORD004104,Standard,2026-02-24,2026-02-25,141.69
ORD004105,Standard,2025-11-21,2025-11-23,263.88
ORD004106,Standard,2025-03-14,2025-03-22,189.24
ORD004107,Same Day,2026-03-25,2026-03-31,229.15
ORD004108,Same Day,2026-07-01,2026-07-06,227.39
ORD004109,Same Day,2026-04-17,2026-04-25,309.47
ORD004110,Standard,2026-02-12,2026-02-16,213.81
ORD004111,Express,2024-01-25,2024-01-27,293.75
ORD004112,Standard,2025-02-22,2025-02-23,177.98
ORD004113,Same Day,2025-01-27,2025-02-02,390.23
ORD004114,Same Day,2026-07-30,2026-08-05,260.05
ORD004115,Standard,2024-01-28,2024-02-05,286.88
ORD004116,Standard,2026-01-03,2026-01-06,263.67
ORD004117,Standard,2025-01-15,2025-01-22,78.51
ORD004118,Express,2026-04-27,2026-05-04,244.96
ORD004119,Standard,2024-04-23,2024-04-24,239.62
ORD004120,Standard,2026-07-08,2026-07-12,293.29
ORD004121,Express,2026-01-22,2026-01-25,232.36
ORD004122,Express,2024-10-20,2024-10-22,218.48
ORD004123,Express,2024-09-07,2024-09-10,357.73
ORD004124,Standard,2024-03-20,2024-03-26,210.01
ORD004125,Standard,2024-04-16,2024-04-19,164.67
ORD004126,Standard,2024-11-24,2024-11-28,251.99
ORD004127,Express,2024-01-16,2024-01-18,126.33
ORD004128,Express,2024-10-16,2024-10-18,220.01
ORD004129,Same Day,2024-09-26,2024-10-04,407.81
ORD004130,Standard,2026-06-30,2026-07-05,177.1
ORD004131,Same Day,2025-09-14,2025-09-17,298.11
ORD004132,Standard,2025-12-22,2025-12-28,143.41
ORD004133,Same Day,2025-02-03,2025-02-06,253.99
ORD004134,Standard,2024-03-31,2024-04-06,111.01
ORD004135,Express,2025-01-01,2025-01-03,246.73
ORD004136,Standard,2024-06-13,2024-06-17,102.19
ORD004137,Express,2026-06-07,2026-06-15,295.59
ORD004138,Same Day,2024-07-16,2024-07-18,420.46
ORD004139,Standard,2025-03-09,2025-03-17,104.44
ORD004140,Standard,2025-01-09,2025-01-17,140.24
ORD004141,Standard,2026-02-19,2026-02-20,256.31
ORD004142,Standard,2024-05-28,2024-05-29,199.09
ORD004143,Express,2025-07-27,2025-07-29,117.06
ORD004144,Standard,2026-08-12,2026-08-13,146.25
ORD004145,Standard,2024-01-08,2024-01-14,287.2
ORD004146,Standard,2024-06-11,2024-06-14,235.64
ORD004147,Express,2025-07-29,2025-08-06,313.2
ORD004148,Express,2026-01-29,2026-02-01,232.44
ORD004149,Standard,2026-08-25,2026-09-02,295.93
ORD004150,Standard,2025-07-12,2025-07-19,131.59
ORD004151,Express,2026-07-30,2026-08-04,364.24
ORD004152,Same Day,2024-01-12,2024-01-15,271.12
ORD004153,Standard,2026-05-15,2026-05-18,268.63
ORD004154,Standard,2026-08-01,2026-08-02,245.61
ORD004155,Same Day,2024-11-25,2024-11-27,449.19
ORD004156,Standard,2025-02-05,2025-02-08,168.04
ORD004157,Standard,2026-07-19,2026-07-26,37.95
ORD004158,Standard,2026-05-29,2026-06-06,211.28
ORD004159,Express,2024-08-12,2024-08-20,199.31
ORD004160,Express,2025-12-11,2025-12-15,146.65
ORD004161,Standard,2026-08-11,2026-08-16,288.18
ORD004162,Standard,2025-05-04,2025-05-08,222.29
ORD004163,Standard,2026-03-02,2026-03-07,55.72
ORD004164,Same Day,2025-09-15,2025-09-20,225.12
ORD004165,Standard,2024-09-30,2024-10-01,53.28
ORD004166,Standard,2026-08-18,2026-08-21,100.48
ORD004167,Express,2026-01-02,2026-01-10,143.54
ORD004168,Standard,2025-12-15,2025-12-19,226.04
ORD004169,Standard,2024-09-24,2024-09-25,83.08
ORD004170,Express,2025-01-07,2025-01-14,266.13
ORD004171,Standard,2024-04-28,2024-05-03,123.2
ORD004172,Standard,2026-07-19,2026-07-27,262.36
ORD004173,Standard,2025-02-12,2025-02-17,100.73
ORD004174,Standard,2025-02-15,2025-02-17,291.13
ORD004175,Standard,2026-05-15,2026-05-21,271.1
ORD004176,Express,2026-07-31,2026-08-07,270.8
ORD004177,Express,2024-08-02,2024-08-08,268.69
ORD004178,Standard,2024-10-19,2024-10-25,272.14
ORD004179,Standard,2025-01-30,2025-02-05,113.29
ORD004180,Standard,2025-10-11,2025-10-15,82.96
ORD004181,Express,2024-06-11,2024-06-13,339.29
ORD004182,Standard,2025-05-24,2025-06-01,144.85
ORD004183,Standard,2026-03-09,2026-03-17,105.68
ORD004184,Standard,2026-05-30,2026-06-03,281.83
ORD004185,Express,2024-01-05,2024-01-11,166.56
ORD004186,Standard,2025-11-06,2025-11-09,293.95
ORD004187,Standard,2024-11-09,2024-11-12,119.65
ORD004188,Standard,2025-07-29,2025-08-04,131.25
ORD004189,Standard,2024-04-29,2024-05-03,202.5
ORD004190,Express,2025-10-24,2025-11-01,148.03
ORD004191,Standard,2025-11-03,2025-11-11,167.92
ORD004192,Standard,2024-07-26,2024-08-01,284.93
ORD004193,Standard,2025-08-27,2025-08-28,285.39
ORD004194,Express,2025-07-23,2025-07-29,146.3
ORD004195,Express,2024-11-15,2024-11-17,242.98
ORD004196,Standard,2026-08-31,2026-09-04,130.84
ORD004197,Standard,2025-07-12,2025-07-16,104.52
ORD004198,Express,2024-02-23,2024-03-02,165.74
ORD004199,Express,2024-04-01,2024-04-03,132.51
ORD004200,Standard,2025-10-23,2025-10-24,130.94
ORD004201,Standard,2024-05-23,2024-05-28,100.59
ORD004202,Standard,2026-02-19,2026-02-27,256.08
ORD004203,Express,2024-09-21,2024-09-24,331.87
ORD004204,Express,2024-08-14,2024-08-16,134.53
ORD004205,Standard,2024-12-26,2024-12-29,254.16
ORD004206,Standard,2024-01-11,2024-01-17,193.39
ORD004207,Standard,2025-06-01,2025-06-04,278.19
ORD004208,Same Day,2024-05-09,2024-05-11,375.88
ORD004209,Express,2025-02-23,2025-02-25,127.72
ORD004210,Standard,2026-04-13,2026-04-18,186.85
ORD004211,Standard,2025-05-23,2025-05-31,246.82
ORD004212,Standard,2025-07-12,2025-07-16,274.54
ORD004213,Express,2026-07-19,2026-07-25,234.22
ORD004214,Standard,2026-03-06,2026-03-08,88.25
ORD004215,Express,2024-07-09,2024-07-14,213.56
ORD004216,Same Day,2025-06-13,2025-06-16,201.23
ORD004217,Express,2025-02-12,2025-02-13,221.45
ORD004218,Standard,2024-07-13,2024-07-16,53.98
ORD004219,Same Day,2025-07-07,2025-07-09,290.02
ORD004220,Standard,2024-11-22,2024-11-26,121.15
ORD004221,Standard,2025-05-05,2025-05-11,182.07
ORD004222,Express,2026-05-08,2026-05-11,319.48
ORD004223,Standard,2026-07-24,2026-07-27,52.76
ORD004224,Standard,2024-02-01,2024-02-05,215.09
ORD004225,Express,2026-03-05,2026-03-07,329.67
ORD004226,Express,2025-05-10,2025-05-11,253.78
ORD004227,Standard,2024-05-25,2024-05-30,199.72
ORD004228,Standard,2025-07-02,2025-07-07,145.42
ORD004229,Standard,2025-06-25,2025-07-02,63.7
ORD004230,Standard,2024-02-16,2024-02-22,255.98
ORD004231,Express,2025-12-22,2025-12-29,246.46
ORD004232,Express,2025-05-19,2025-05-23,135.32
ORD004233,Standard,2025-10-20,2025-10-21,238.26
ORD004234,Standard,2024-04-15,2024-04-21,257.76
ORD004235,Standard,2025-02-05,2025-02-10,232.96
ORD004236,Express,2024-01-27,2024-01-31,118.87
ORD004237,Standard,2024-07-06,2024-07-08,72.67
ORD004238,Standard,2026-04-22,2026-04-29,166.12
ORD004239,Standard,2024-02-13,2024-02-21,180.03
ORD004240,Standard,2026-08-21,2026-08-28,35.49
ORD004241,Standard,2025-10-29,2025-11-04,181.32
ORD004242,Express,2025-01-08,2025-01-13,119.96
ORD004243,Express,2024-01-29,2024-02-05,360.65
ORD004244,Standard,2025-10-21,2025-10-28,157.16
ORD004245,Standard,2025-01-12,2025-01-18,108.09
ORD004246,Standard,2026-01-10,2026-01-14,215.29
ORD004247,Standard,2025-10-26,2025-10-28,198.77
ORD004248,Standard,2026-01-13,2026-01-19,84.84
ORD004249,Standard,2025-07-04,2025-07-05,149.41
ORD004250,Express,2026-02-05,2026-02-13,245.16
ORD004251,Standard,2026-05-27,2026-06-01,185.45
ORD004252,Standard,2026-08-28,2026-09-05,222.16
ORD004253,Express,2024-08-12,2024-08-17,204.53
ORD004254,Same Day,2024-09-04,2024-09-07,257.41
ORD004255,Standard,2025-01-09,2025-01-12,132.11
ORD004256,Standard,2024-10-26,2024-10-27,56.39
ORD004257,Standard,2026-04-04,2026-04-05,215.91
ORD004258,Same Day,2024-09-07,2024-09-08,396.83
ORD004259,Express,2024-02-03,2024-02-08,218.09
ORD004260,Same Day,2026-03-30,2026-04-02,320.43
ORD004261,Express,2025-06-29,2025-07-04,350.95
ORD004262,Standard,2024-02-25,2024-03-01,265.29
ORD004263,Same Day,2025-09-10,2025-09-18,444.17
ORD004264,Standard,2026-07-27,2026-08-04,228.63
ORD004265,Standard,2024-10-05,2024-10-10,68.86
ORD004266,Standard,2025-08-01,2025-08-05,72.99
ORD004267,Standard,2024-12-28,2024-12-29,64.12
ORD004268,Standard,2025-10-16,2025-10-21,159.03
ORD004269,Standard,2025-07-31,2025-08-02,62.3
ORD004270,Express,2024-05-24,2024-05-28,158.26
ORD004271,Express,2025-12-04,2025-12-10,344.31
ORD004272,Same Day,2026-05-05,2026-05-08,418.76
ORD004273,Express,2024-04-14,2024-04-16,338.3
ORD004274,Standard,2024-10-11,2024-10-19,299.99
ORD004275,Standard,2024-09-29,2024-10-06,112.78
ORD004276,Standard,2024-07-08,2024-07-16,230.6
ORD004277,Express,2024-08-18,2024-08-26,161.11
ORD004278,Same Day,2024-10-29,2024-11-05,429.86
ORD004279,Same Day,2024-02-12,2024-02-14,251.67
ORD004280,Express,2025-11-13,2025-11-20,240.2
ORD004281,Standard,2024-08-16,2024-08-24,245.2
ORD004282,Standard,2025-05-03,2025-05-11,218.2
ORD004283,Express,2024-09-12,2024-09-16,146.02
ORD004284,Standard,2026-05-17,2026-05-21,244.57
ORD004285,Express,2025-03-10,2025-03-14,365.43
ORD004286,Same Day,2026-02-13,2026-02-15,423.27
ORD004287,Same Day,2026-03-15,2026-03-20,333.3
ORD004288,Standard,2024-03-02,2024-03-04,234.25
ORD004289,Standard,2024-09-04,2024-09-12,169.01
ORD004290,Standard,2024-12-12,2024-12-18,185.18
ORD004291,Standard,2024-12-12,2024-12-16,288.07
ORD004292,Standard,2025-07-08,2025-07-15,99.44
ORD004293,Standard,2026-01-12,2026-01-15,186.35
ORD004294,Same Day,2024-06-28,2024-07-03,208.75
ORD004295,Standard,2026-08-02,2026-08-09,261.18
ORD004296,Express,2026-05-21,2026-05-24,367.39
ORD004297,Standard,2025-01-16,2025-01-17,74.6
ORD004298,Express,2024-05-31,2024-06-01,348.75
ORD004299,Standard,2024-09-19,2024-09-24,162.69
ORD004300,Express,2025-04-23,2025-04-28,301.53
ORD004301,Express,2024-10-29,2024-11-02,137.57
ORD004302,Standard,2024-03-29,2024-03-31,153.77
ORD004303,Same Day,2025-03-24,2025-03-31,418.52
ORD004304,Standard,2025-12-06,2025-12-09,241.72
ORD004305,Standard,2025-11-26,2025-11-27,39.94
ORD004306,Express,2024-04-28,2024-05-03,118.28
ORD004307,Standard,2024-12-16,2024-12-23,258.92
ORD004308,Standard,2024-04-26,2024-05-01,136.52
ORD004309,Standard,2026-01-21,2026-01-22,36.18
ORD004310,Standard,2024-04-13,2024-04-21,168.61
ORD004311,Express,2024-11-28,2024-12-02,363.87
ORD004312,Standard,2024-04-28,2024-05-04,287.61
ORD004313,Standard,2025-05-17,2025-05-21,191.08
ORD004314,Same Day,2026-01-31,2026-02-02,437.93
ORD004315,Standard,2024-11-23,2024-11-28,268.82
ORD004316,Standard,2026-03-07,2026-03-08,243.81
ORD004317,Express,2025-07-25,2025-08-01,263.27
ORD004318,Express,2024-12-22,2024-12-23,201.45
ORD004319,Standard,2026-02-19,2026-02-25,183.98
ORD004320,Standard,2024-01-12,2024-01-13,48.87
ORD004321,Standard,2024-12-25,2024-12-26,242.01
ORD004322,Standard,2024-09-05,2024-09-07,279.59
ORD004323,Same Day,2024-09-07,2024-09-13,198.36
ORD004324,Standard,2026-06-12,2026-06-18,167.7
ORD004325,Express,2024-04-14,2024-04-19,336.03
ORD004326,Standard,2025-07-05,2025-07-08,75.29
ORD004327,Express,2026-03-02,2026-03-04,189.46
ORD004328,Standard,2026-02-12,2026-02-18,198.53
ORD004329,Express,2024-08-18,2024-08-19,138.42
ORD004330,Express,2025-11-15,2025-11-17,361.85
ORD004331,Standard,2026-01-27,2026-01-29,73.23
ORD004332,Standard,2025-12-26,2025-12-27,173.52
ORD004333,Express,2024-02-14,2024-02-21,322.82
ORD004334,Standard,2024-04-15,2024-04-16,43.84
ORD004335,Express,2025-03-21,2025-03-22,173.72
ORD004336,Standard,2026-03-25,2026-03-27,109.39
ORD004337,Standard,2025-04-17,2025-04-19,142.59
ORD004338,Standard,2026-03-13,2026-03-19,91.11
ORD004339,Standard,2024-11-08,2024-11-10,248
ORD004340,Express,2024-05-28,2024-06-01,297.49
ORD004341,Standard,2024-07-11,2024-07-13,224.89
ORD004342,Standard,2026-01-24,2026-01-27,150.4
ORD004343,Standard,2026-02-09,2026-02-16,296.97
ORD004344,Express,2024-04-21,2024-04-25,341.93
ORD004345,Standard,2026-03-06,2026-03-09,156.11
ORD004346,Standard,2025-05-23,2025-05-30,275.26
ORD004347,Same Day,2025-06-23,2025-06-29,373.11
ORD004348,Express,2026-01-19,2026-01-25,175.65
ORD004349,Standard,2024-10-24,2024-10-29,79.09
ORD004350,Standard,2026-06-29,2026-07-04,175.8
ORD004351,Standard,2024-01-02,2024-01-08,200.08
ORD004352,Same Day,2025-03-04,2025-03-05,417.8
ORD004353,Standard,2025-01-21,2025-01-29,76.35
ORD004354,Standard,2025-06-29,2025-07-02,47.51
ORD004355,Standard,2024-01-29,2024-02-01,174.72
ORD004356,Standard,2025-02-01,2025-02-07,251.95
ORD004357,Express,2025-07-21,2025-07-23,277.91
ORD004358,Standard,2025-07-09,2025-07-14,114.43
ORD004359,Express,2025-02-17,2025-02-25,153.24
ORD004360,Same Day,2024-07-05,2024-07-08,369.56
ORD004361,Standard,2024-04-28,2024-05-03,153.36
ORD004362,Standard,2024-08-19,2024-08-25,252.09
ORD004363,Standard,2026-02-01,2026-02-08,45.79
ORD004364,Standard,2024-05-12,2024-05-19,206.9
ORD004365,Standard,2024-01-23,2024-01-31,170.12
ORD004366,Express,2026-08-29,2026-08-30,365.93
ORD004367,Standard,2025-11-26,2025-11-30,122.32
ORD004368,Express,2025-06-18,2025-06-26,256.65
ORD004369,Standard,2025-09-24,2025-10-02,233.52
ORD004370,Standard,2026-06-11,2026-06-13,99.88
ORD004371,Standard,2026-05-25,2026-05-29,60.95
ORD004372,Same Day,2026-01-26,2026-01-30,336.96
ORD004373,Standard,2026-08-23,2026-08-26,202.3
ORD004374,Express,2025-12-03,2025-12-08,362.98
ORD004375,Standard,2024-07-25,2024-08-02,226.98
ORD004376,Standard,2026-05-03,2026-05-09,89.48
ORD004377,Same Day,2025-03-02,2025-03-04,226.83
ORD004378,Standard,2025-05-17,2025-05-25,46.17
ORD004379,Standard,2024-08-06,2024-08-07,258.81
ORD004380,Standard,2026-06-29,2026-07-03,257.64
ORD004381,Standard,2025-12-17,2025-12-18,172.52
ORD004382,Express,2025-05-29,2025-06-05,276.2
ORD004383,Standard,2025-12-02,2025-12-08,163.31
ORD004384,Standard,2024-07-19,2024-07-25,126.29
ORD004385,Standard,2025-04-28,2025-04-30,137.39
ORD004386,Express,2024-02-18,2024-02-26,226.71
ORD004387,Express,2025-11-20,2025-11-28,338.88
ORD004388,Standard,2026-03-09,2026-03-14,255.02
ORD004389,Standard,2026-04-23,2026-05-01,266.5
ORD004390,Same Day,2026-05-02,2026-05-05,408.42
ORD004391,Express,2024-08-14,2024-08-18,114.99
ORD004392,Standard,2024-12-17,2024-12-22,260.75
ORD004393,Standard,2025-12-21,2025-12-23,217.1
ORD004394,Standard,2026-01-29,2026-02-04,162.94
ORD004395,Standard,2026-07-16,2026-07-23,105.68
ORD004396,Express,2025-02-22,2025-02-27,297.74
ORD004397,Standard,2025-09-05,2025-09-06,171.3
ORD004398,Express,2026-03-05,2026-03-11,368.37
ORD004399,Standard,2024-08-13,2024-08-18,294.52
ORD004400,Standard,2025-04-29,2025-05-05,63.76
ORD004401,Standard,2025-09-30,2025-10-08,95.06
ORD004402,Standard,2025-01-07,2025-01-11,198.29
ORD004403,Standard,2026-01-18,2026-01-19,57.08
ORD004404,Standard,2024-07-02,2024-07-09,103.68
ORD004405,Standard,2024-12-05,2024-12-11,39.79
ORD004406,Standard,2024-08-01,2024-08-09,88.48
ORD004407,Same Day,2025-04-11,2025-04-17,430.89
ORD004408,Standard,2024-08-21,2024-08-26,216.75
ORD004409,Standard,2024-05-16,2024-05-24,94.6
ORD004410,Express,2024-04-09,2024-04-17,152.23
ORD004411,Express,2026-04-11,2026-04-13,267.65
ORD004412,Standard,2024-08-29,2024-09-04,117.86
ORD004413,Standard,2025-07-14,2025-07-22,38.94
ORD004414,Express,2024-11-01,2024-11-06,317.61
ORD004415,Standard,2025-11-17,2025-11-19,209.37
ORD004416,Standard,2026-02-13,2026-02-17,235.79
ORD004417,Express,2024-12-26,2024-12-31,287.1
ORD004418,Same Day,2024-03-10,2024-03-18,255.36
ORD004419,Express,2025-08-13,2025-08-15,343.69
ORD004420,Express,2025-07-07,2025-07-11,336.26
ORD004421,Express,2026-05-03,2026-05-06,294.67
ORD004422,Standard,2025-10-12,2025-10-18,142.46
ORD004423,Standard,2024-03-19,2024-03-25,150.56
ORD004424,Standard,2025-09-25,2025-10-02,84.23
ORD004425,Standard,2024-02-08,2024-02-15,228.07
ORD004426,Express,2025-08-21,2025-08-29,257.54
ORD004427,Express,2024-08-30,2024-09-04,292.98
ORD004428,Standard,2026-05-07,2026-05-14,192.49
ORD004429,Express,2025-09-16,2025-09-18,149.67
ORD004430,Express,2024-11-09,2024-11-13,145.46
ORD004431,Standard,2024-01-06,2024-01-07,126.24
ORD004432,Express,2024-10-06,2024-10-09,223.82
ORD004433,Express,2025-07-06,2025-07-11,331.24
ORD004434,Standard,2024-04-16,2024-04-20,171.24
ORD004435,Standard,2024-02-11,2024-02-12,180.3
ORD004436,Standard,2024-06-30,2024-07-02,253.01
ORD004437,Same Day,2025-09-28,2025-09-29,417.12
ORD004438,Standard,2024-07-30,2024-08-06,197.24
ORD004439,Standard,2024-06-18,2024-06-26,199.96
ORD004440,Standard,2025-01-20,2025-01-28,142.84
ORD004441,Standard,2026-06-08,2026-06-10,288.14
ORD004442,Standard,2026-06-15,2026-06-17,164.32
